3.1119,3.9057,-3.5662,-25.879,-12.627
3.1217,3.9162,-3.5534,-25.833,-12.611
3.1316,3.9267,-3.5406,-25.787,-12.595
3.1415,3.9372,-3.5278,-25.741,-12.579
3.1515,3.9477,-3.5151,-25.695,-12.563
3.1616,3.9582,-3.5024,-25.65,-12.548
3.1718,3.9687,-3.4897,-25.604,-12.532
3.182,3.9792,-3.477,-25.558,-12.517
3.1923,3.9897,-3.4643,-25.512,-12.502
3.202,4.0002,-3.4509,-25.466,-12.485
3.2117,4.0107,-3.4374,-25.421,-12.468
3.2215,4.0212,-3.424,-25.375,-12.451
3.2313,4.0317,-3.4106,-25.329,-12.434
3.2412,4.0422,-3.3972,-25.283,-12.418
3.2512,4.0527,-3.3839,-25.237,-12.401
3.2613,4.0632,-3.3705,-25.192,-12.385
3.2715,4.0737,-3.3572,-25.146,-12.369
3.2817,4.0842,-3.3438,-25.1,-12.353
3.292,4.0947,-3.3304,-25.054,-12.338
3.3017,4.1052,-3.3164,-25.008,-12.32
3.3114,4.1157,-3.3023,-24.962,-12.302
3.3212,4.1262,-3.2883,-24.916,-12.284
3.331,4.1367,-3.2742,-24.87,-12.266
3.341,4.1472,-3.2602,-24.824,-12.249
3.351,4.1577,-3.2461,-24.778,-12.232
3.3611,4.1682,-3.2321,-24.732,-12.215
3.3713,4.1787,-3.2181,-24.686,-12.198
3.3815,4.1892,-3.204,-24.64,-12.182
3.3918,4.1997,-3.19,-24.594,-12.165
3.4015,4.2102,-3.1753,-24.548,-12.146
3.4112,4.2207,-3.1606,-24.502,-12.128
3.4209,4.2312,-3.1458,-24.456,-12.109
3.4308,4.2417,-3.1311,-24.41,-12.091
3.4407,4.2522,-3.1163,-24.364,-12.072
3.4507,4.2627,-3.1016,-24.317,-12.054
3.4608,4.2732,-3.0869,-24.271,-12.037
3.471,4.2837,-3.0722,-24.225,-12.019
3.4812,4.2942,-3.0574,-24.178,-12.002
3.4915,4.3047,-3.0426,-24.132,-11.984
3.5012,4.3152,-3.0272,-24.086,-11.965
3.5109,4.3257,-3.0118,-24.039,-11.945
3.5206,4.3362,-2.9963,-23.993,-11.926
3.5305,4.3467,-2.9809,-23.946,-11.907
3.5404,4.3572,-2.9654,-23.9,-11.888
3.5504,4.3677,-2.9499,-23.853,-11.869
3.5605,4.3782,-2.9345,-23.807,-11.85
3.5707,4.3887,-2.919,-23.76,-11.832
3.581,4.3992,-2.9035,-23.713,-11.814
3.5913,4.4097,-2.8879,-23.666,-11.796
3.6009,4.4202,-2.8718,-23.62,-11.775
3.6106,4.4307,-2.8556,-23.573,-11.755
3.6204,4.4412,-2.8394,-23.526,-11.735
3.6302,4.4517,-2.8232,-23.479,-11.714
3.6401,4.4622,-2.807,-23.432,-11.695
3.6501,4.4727,-2.7908,-23.385,-11.675
3.6603,4.4832,-2.7746,-23.338,-11.655
3.6704,4.4937,-2.7583,-23.29,-11.636
3.6807,4.5042,-2.742,-23.243,-11.617
3.691,4.5147,-2.7257,-23.196,-11.598
3.7006,4.5252,-2.7088,-23.149,-11.577
3.7103,4.5357,-2.6919,-23.101,-11.555
3.72,4.5462,-2.6749,-23.054,-11.534
3.7299,4.5567,-2.6579,-23.006,-11.513
3.7398,4.5672,-2.6409,-22.959,-11.493
3.7498,4.5777,-2.6239,-22.911,-11.472
3.7599,4.5882,-2.6069,-22.863,-11.452
3.7701,4.5987,-2.5898,-22.815,-11.432
3.7804,4.6092,-2.5727,-22.767,-11.411
3.7907,4.6197,-2.5555,-22.72,-11.391
3.8003,4.6302,-2.5378,-22.672,-11.369
3.81,4.6407,-2.52,-22.623,-11.347
3.8197,4.6512,-2.5022,-22.575,-11.325
3.8296,4.6617,-2.4844,-22.527,-11.303
3.8395,4.6722,-2.4665,-22.479,-11.281
3.8495,4.6827,-2.4486,-22.43,-11.26
3.8597,4.6932,-2.4307,-22.382,-11.238
3.8699,4.7037,-2.4127,-22.333,-11.217
3.8802,4.7142,-2.3947,-22.285,-11.196
3.8905,4.7247,-2.3766,-22.236,-11.175
3.9001,4.7351,-2.3581,-22.187,-11.152
3.9098,4.7456,-2.3395,-22.138,-11.129
3.9195,4.7561,-2.3208,-22.089,-11.106
3.9294,4.7666,-2.3021,-22.04,-11.083
3.9393,4.7771,-2.2833,-21.991,-11.06
