t (s),dotx1 (m/s),dotx2 (m/s),dotx3 (m/s),fp (N)
47.081,3.4886e-05,6.2861e-05,7.8386e-05,0
47.082,3.4965e-05,6.3004e-05,7.8564e-05,0
47.083,3.4985e-05,6.3041e-05,7.861e-05,0
47.084,3.4947e-05,6.2972e-05,7.8525e-05,0
47.085,3.485e-05,6.2798e-05,7.8308e-05,0
47.086,3.4695e-05,6.2518e-05,7.7959e-05,0
47.087,3.4482e-05,6.2134e-05,7.748e-05,0
47.088,3.421e-05,6.1645e-05,7.687e-05,0
47.089,3.3882e-05,6.1053e-05,7.6132e-05,0
47.09,3.3496e-05,6.0358e-05,7.5266e-05,0
47.091,3.3054e-05,5.9562e-05,7.4274e-05,0
47.092,3.2557e-05,5.8667e-05,7.3157e-05,0
47.093,3.2005e-05,5.7672e-05,7.1917e-05,0
47.094,3.14e-05,5.6581e-05,7.0557e-05,0
47.095,3.0742e-05,5.5396e-05,6.9079e-05,0
47.096,3.0032e-05,5.4117e-05,6.7484e-05,0
47.097,2.9272e-05,5.2748e-05,6.5777e-05,0
47.098,2.8463e-05,5.129e-05,6.3959e-05,0
47.099,2.7606e-05,4.9746e-05,6.2034e-05,0
47.1,2.6703e-05,4.8119e-05,6.0005e-05,0
47.101,2.5756e-05,4.6412e-05,5.7876e-05,0
47.102,2.4765e-05,4.4626e-05,5.5649e-05,0
47.103,2.3733e-05,4.2766e-05,5.333e-05,0
47.104,2.2661e-05,4.0834e-05,5.0921e-05,0
47.105,2.1551e-05,3.8834e-05,4.8426e-05,0
47.106,2.0404e-05,3.6769e-05,4.5851e-05,0
47.107,1.9224e-05,3.4642e-05,4.3199e-05,0
47.108,1.8012e-05,3.2457e-05,4.0474e-05,0
47.109,1.6769e-05,3.0218e-05,3.7682e-05,0
47.11,1.5499e-05,2.7928e-05,3.4827e-05,0
47.111,1.4202e-05,2.5592e-05,3.1913e-05,0
47.112,1.2882e-05,2.3213e-05,2.8946e-05,0
47.113,1.154e-05,2.0795e-05,2.5931e-05,0
47.114,1.0179e-05,1.8343e-05,2.2873e-05,0
47.115,8.8015e-06,1.586e-05,1.9776e-05,0
47.116,7.4089e-06,1.335e-05,1.6647e-05,0
47.117,6.0039e-06,1.0818e-05,1.3489e-05,0
47.118,4.589e-06,8.2683e-06,1.031e-05,0
47.119,3.1664e-06,5.7049e-06,7.113e-06,0
47.12,1.7387e-06,3.132e-06,3.9046e-06,0
47.121,3.0811e-07,5.5411e-07,6.8988e-07,0
47.122,-1.1229e-06,-2.0246e-06,-2.5258e-06,0
47.123,-2.5519e-06,-4.5996e-06,-5.7369e-06,0
47.124,-3.9765e-06,-7.1668e-06,-8.9382e-06,0
47.125,-5.3944e-06,-9.7218e-06,-1.2124e-05,0
47.126,-6.8031e-06,-1.226e-05,-1.529e-05,0
47.127,-8.2003e-06,-1.4778e-05,-1.8429e-05,0
47.128,-9.5837e-06,-1.7271e-05,-2.1538e-05,0
47.129,-1.0951e-05,-1.9734e-05,-2.4609e-05,0
47.13,-1.23e-05,-2.2164e-05,-2.764e-05,0
47.131,-1.3628e-05,-2.4557e-05,-3.0624e-05,0
47.132,-1.4933e-05,-2.6909e-05,-3.3556e-05,0
47.133,-1.6212e-05,-2.9215e-05,-3.6432e-05,0
47.134,-1.7465e-05,-3.1472e-05,-3.9246e-05,0
47.135,-1.8688e-05,-3.3676e-05,-4.1994e-05,0
47.136,-1.988e-05,-3.5823e-05,-4.4672e-05,0
47.137,-2.1038e-05,-3.791e-05,-4.7274e-05,0
47.138,-2.2161e-05,-3.9934e-05,-4.9797e-05,0
47.139,-2.3247e-05,-4.189e-05,-5.2236e-05,0
47.14,-2.4293e-05,-4.3775e-05,-5.4587e-05,0
47.141,-2.5299e-05,-4.5587e-05,-5.6846e-05,0
47.142,-2.6262e-05,-4.7323e-05,-5.901e-05,0
47.143,-2.7181e-05,-4.8979e-05,-6.1075e-05,0
47.144,-2.8055e-05,-5.0552e-05,-6.3037e-05,0
47.145,-2.8881e-05,-5.2041e-05,-6.4893e-05,0
47.146,-2.9658e-05,-5.3442e-05,-6.664e-05,0
47.147,-3.0386e-05,-5.4753e-05,-6.8275e-05,0
47.148,-3.1063e-05,-5.5973e-05,-6.9796e-05,0
47.149,-3.1688e-05,-5.7098e-05,-7.1199e-05,0
47.15,-3.2259e-05,-5.8127e-05,-7.2482e-05,0
47.151,-3.2776e-05,-5.9059e-05,-7.3644e-05,0
47.152,-3.3238e-05,-5.9892e-05,-7.4682e-05,0
47.153,-3.3644e-05,-6.0624e-05,-7.5595e-05,0
47.154,-3.3994e-05,-6.1254e-05,-7.6381e-05,0
47.155,-3.4287e-05,-6.1781e-05,-7.7039e-05,0
47.156,-3.4522e-05,-6.2205e-05,-7.7567e-05,0
47.157,-3.4699e-05,-6.2524e-05,-7.7965e-05,0
47.158,-3.4818e-05,-6.2738e-05,-7.8232e-05,0
47.159,-3.4878e-05,-6.2847e-05,-7.8368e-05,0
47.16,-3.488e-05,-6.2851e-05,-7.8373e-05,0
47.161,-3.4824e-05,-6.2749e-05,-7.8246e-05,0
47.162,-3.4708e-05,-6.2542e-05,-7.7987e-05,0
47.163,-3.4535e-05,-6.2229e-05,-7.7598e-05,0
47.164,-3.4304e-05,-6.1813e-05,-7.7079e-05,0
47.165,-3.4015e-05,-6.1292e-05,-7.643e-05,0
47.166,-3.3669e-05,-6.0669e-05,-7.5653e-05,0
47.167,-3.3267e-05,-5.9944e-05,-7.4749e-05,0
47.168,-3.2808e-05,-5.9119e-05,-7.372e-05,0
47.169,-3.2295e-05,-5.8194e-05,-7.2567e-05,0
47.17,-3.1728e-05,-5.7172e-05,-7.1292e-05,0
47.171,-3.1107e-05,-5.6054e-05,-6.9898e-05,0
47.172,-3.0434e-05,-5.4842e-05,-6.8387e-05,0
47.173,-2.9711e-05,-5.3537e-05,-6.6761e-05,0
47.174,-2.8937e-05,-5.2144e-05,-6.5023e-05,0
47.175,-2.8115e-05,-5.0662e-05,-6.3176e-05,0
47.176,-2.7246e-05,-4.9096e-05,-6.1223e-05,0
47.177,-2.6331e-05,-4.7448e-05,-5.9168e-05,0
47.178,-2.5372e-05,-4.572e-05,-5.7013e-05,0
47.179,-2.4371e-05,-4.3916e-05,-5.4763e-05,0
47.18,-2.3328e-05,-4.2038e-05,-5.2421e-05,0
47.181,-2.2247e-05,-4.0089e-05,-4.9992e-05,0
47.182,-2.1129e-05,-3.8074e-05,-4.7478e-05,0
47.183,-1.9975e-05,-3.5994e-05,-4.4886e-05,0
47.184,-1.8787e-05,-3.3855e-05,-4.2218e-05,0
47.185,-1.7569e-05,-3.1659e-05,-3.9479e-05,0
47.186,-1.632e-05,-2.941e-05,-3.6674e-05,0
47.187,-1.5045e-05,-2.7111e-05,-3.3808e-05,0
47.188,-1.3744e-05,-2.4768e-05,-3.0886e-05,0
47.189,-1.2421e-05,-2.2382e-05,-2.7911e-05,0
47.19,-1.1077e-05,-1.996e-05,-2.4891e-05,0
47.191,-9.7138e-06,-1.7504e-05,-2.1828e-05,0
47.192,-8.3348e-06,-1.5019e-05,-1.8729e-05,0
47.193,-6.942e-06,-1.2509e-05,-1.5599e-05,0
47.194,-5.5376e-06,-9.9787e-06,-1.2443e-05,0
47.195,-4.1241e-06,-7.4314e-06,-9.2669e-06,0
47.196,-2.7037e-06,-4.8718e-06,-6.075e-06,0
47.197,-1.2789e-06,-2.3043e-06,-2.8731e-06,0
47.198,1.4795e-07,2.6698e-07,3.3331e-07,0
47.199,1.5744e-06,2.8376e-06,3.539e-06,0
47.2,2.9982e-06,5.4032e-06,6.7384e-06,0
47.201,4.4168e-06,7.9596e-06,9.9263e-06,0
47.202,5.8279e-06,1.0503e-05,1.3097e-05,0
47.203,7.2292e-06,1.3028e-05,1.6246e-05,0
47.204,8.6182e-06,1.5531e-05,1.9367e-05,0
47.205,9.9926e-06,1.8007e-05,2.2456e-05,0
47.206,1.135e-05,2.0454e-05,2.5507e-05,0
47.207,1.2689e-05,2.2865e-05,2.8514e-05,0
47.208,1.4006e-05,2.5239e-05,3.1474e-05,0
47.209,1.5299e-05,2.757e-05,3.438e-05,0
47.21,1.6567e-05,2.9854e-05,3.7229e-05,0
47.211,1.7807e-05,3.2088e-05,4.0014e-05,0
47.212,1.9017e-05,3.4268e-05,4.2733e-05,0
47.213,2.0194e-05,3.639e-05,4.5379e-05,0
47.214,2.1338e-05,3.8452e-05,4.795e-05,0
47.215,2.2446e-05,4.0448e-05,5.0439e-05,0
47.216,2.3517e-05,4.2377e-05,5.2844e-05,0
47.217,2.4547e-05,4.4234e-05,5.5159e-05,0
47.218,2.5537e-05,4.6017e-05,5.7382e-05,0
47.219,2.6483e-05,4.7722e-05,5.9509e-05,0
47.22,2.7385e-05,4.9347e-05,6.1536e-05,0
47.221,2.8241e-05,5.089e-05,6.3459e-05,0
47.222,2.905e-05,5.2347e-05,6.5275e-05,0
47.223,2.981e-05,5.3715e-05,6.6982e-05,0
47.224,3.0519e-05,5.4994e-05,6.8576e-05,0
47.225,3.1178e-05,5.618e-05,7.0055e-05,0
47.226,3.1784e-05,5.7272e-05,7.1417e-05,0
47.227,3.2337e-05,5.8268e-05,7.2658e-05,0
47.228,3.2835e-05,5.9166e-05,7.3777e-05,0
47.229,3.3278e-05,5.9964e-05,7.4773e-05,0
47.23,3.3665e-05,6.0662e-05,7.5643e-05,0
47.231,3.3996e-05,6.1258e-05,7.6386e-05,0
47.232,3.427e-05,6.1751e-05,7.7001e-05,0
47.233,3.4486e-05,6.214e-05,7.7486e-05,0
47.234,3.4644e-05,6.2425e-05,7.7842e-05,0
47.235,3.4744e-05,6.2605e-05,7.8066e-05,0
47.236,3.4786e-05,6.2681e-05,7.816e-05,0
47.237,3.4769e-05,6.2651e-05,7.8123e-05,0
47.238,3.4694e-05,6.2515e-05,7.7954e-05,0
47.239,3.4561e-05,6.2275e-05,7.7655e-05,0
47.24,3.437e-05,6.1931e-05,7.7225e-05,0
47.241,3.4121e-05,6.1482e-05,7.6666e-05,0
47.242,3.3815e-05,6.0931e-05,7.5978e-05,0
47.243,3.3452e-05,6.0277e-05,7.5163e-05,0
47.244,3.3033e-05,5.9522e-05,7.4222e-05,0
47.245,3.2558e-05,5.8667e-05,7.3156e-05,0
47.246,3.2029e-05,5.7714e-05,7.1967e-05,0
47.247,3.1446e-05,5.6664e-05,7.0658e-05,0
47.248,3.0811e-05,5.5519e-05,6.9231e-05,0
47.249,3.0124e-05,5.4281e-05,6.7687e-05,0
47.25,2.9386e-05,5.2952e-05,6.603e-05,0
47.251,2.8599e-05,5.1534e-05,6.4262e-05,0
47.252,2.7764e-05,5.003e-05,6.2386e-05,0
47.253,2.6883e-05,4.8442e-05,6.0406e-05,0
47.254,2.5956e-05,4.6772e-05,5.8325e-05,0
47.255,2.4986e-05,4.5025e-05,5.6146e-05,0
47.256,2.3975e-05,4.3202e-05,5.3872e-05,0
47.257,2.2923e-05,4.1306e-05,5.1509e-05,0
47.258,2.1832e-05,3.9342e-05,4.9059e-05,0
47.259,2.0706e-05,3.7311e-05,4.6528e-05,0
47.26,1.9544e-05,3.5218e-05,4.3918e-05,0
47.261,1.835e-05,3.3066e-05,4.1235e-05,0
47.262,1.7125e-05,3.0859e-05,3.8482e-05,0
47.263,1.5871e-05,2.8601e-05,3.5666e-05,0
47.264,1.4591e-05,2.6294e-05,3.2789e-05,0
47.265,1.3287e-05,2.3943e-05,2.9858e-05,0
47.266,1.196e-05,2.1553e-05,2.6877e-05,0
47.267,1.0614e-05,1.9126e-05,2.3851e-05,0
47.268,9.2492e-06,1.6668e-05,2.0786e-05,0
47.269,7.8695e-06,1.4181e-05,1.7685e-05,0
47.27,6.4767e-06,1.1672e-05,1.4555e-05,0
47.271,5.0731e-06,9.1424e-06,1.1401e-05,0
47.272,3.6612e-06,6.598e-06,8.2284e-06,0
47.273,2.2431e-06,4.0427e-06,5.0418e-06,0
47.274,8.2149e-07,1.4808e-06,1.8471e-06,0
47.275,-6.0144e-07,-1.0834e-06,-1.3505e-06,0
47.276,-2.0232e-06,-3.6455e-06,-4.5456e-06,0
47.277,-3.4415e-06,-6.2014e-06,-7.7329e-06,0
47.278,-4.854e-06,-8.7466e-06,-1.0907e-05,0
47.279,-6.2581e-06,-1.1277e-05,-1.4062e-05,0
47.28,-7.6517e-06,-1.3788e-05,-1.7194e-05,0
47.281,-9.0323e-06,-1.6276e-05,-2.0297e-05,0
47.282,-1.0398e-05,-1.8737e-05,-2.3365e-05,0
47.283,-1.1746e-05,-2.1165e-05,-2.6394e-05,0
47.284,-1.3074e-05,-2.3559e-05,-2.9378e-05,0
47.285,-1.438e-05,-2.5912e-05,-3.2313e-05,0
47.286,-1.5661e-05,-2.8222e-05,-3.5193e-05,0
47.287,-1.6917e-05,-3.0484e-05,-3.8014e-05,0
47.288,-1.8144e-05,-3.2695e-05,-4.0771e-05,0
47.289,-1.934e-05,-3.4851e-05,-4.3459e-05,0
47.29,-2.0504e-05,-3.6948e-05,-4.6075e-05,0
47.291,-2.1633e-05,-3.8983e-05,-4.8612e-05,0
47.292,-2.2726e-05,-4.0953e-05,-5.1068e-05,0
47.293,-2.3781e-05,-4.2853e-05,-5.3438e-05,0
47.294,-2.4796e-05,-4.4682e-05,-5.5719e-05,0
47.295,-2.5769e-05,-4.6435e-05,-5.7905e-05,0
47.296,-2.6699e-05,-4.8111e-05,-5.9994e-05,0
47.297,-2.7584e-05,-4.9705e-05,-6.1982e-05,0
47.298,-2.8422e-05,-5.1216e-05,-6.3867e-05,0
47.299,-2.9213e-05,-5.2641e-05,-6.5643e-05,0
47.3,-2.9955e-05,-5.3978e-05,-6.731e-05,0
47.301,-3.0646e-05,-5.5224e-05,-6.8863e-05,0
47.302,-3.1286e-05,-5.6377e-05,-7.0301e-05,0
47.303,-3.1874e-05,-5.7435e-05,-7.1621e-05,0
47.304,-3.2408e-05,-5.8397e-05,-7.282e-05,0
47.305,-3.2887e-05,-5.9261e-05,-7.3897e-05,0
47.306,-3.3312e-05,-6.0025e-05,-7.485e-05,0
47.307,-3.368e-05,-6.0689e-05,-7.5677e-05,0
47.308,-3.3992e-05,-6.125e-05,-7.6377e-05,0
47.309,-3.4246e-05,-6.1709e-05,-7.6949e-05,0
47.31,-3.4443e-05,-6.2064e-05,-7.7392e-05,0
47.311,-3.4583e-05,-6.2315e-05,-7.7705e-05,0
47.312,-3.4664e-05,-6.2462e-05,-7.7887e-05,0
47.313,-3.4687e-05,-6.2503e-05,-7.7939e-05,0
47.314,-3.4652e-05,-6.244e-05,-7.786e-05,0
47.315,-3.4559e-05,-6.2272e-05,-7.765e-05,0
47.316,-3.4408e-05,-6.1999e-05,-7.7311e-05,0
47.317,-3.4199e-05,-6.1623e-05,-7.6841e-05,0
47.318,-3.3932e-05,-6.1143e-05,-7.6242e-05,0
47.319,-3.3609e-05,-6.056e-05,-7.5516e-05,0
47.32,-3.3229e-05,-5.9876e-05,-7.4663e-05,0
47.321,-3.2794e-05,-5.9091e-05,-7.3684e-05,0
47.322,-3.2303e-05,-5.8207e-05,-7.2582e-05,0
47.323,-3.1759e-05,-5.7226e-05,-7.1359e-05,0
47.324,-3.1161e-05,-5.6149e-05,-7.0015e-05,0
47.325,-3.0511e-05,-5.4977e-05,-6.8554e-05,0
47.326,-2.9809e-05,-5.3714e-05,-6.6979e-05,0
47.327,-2.9058e-05,-5.236e-05,-6.5291e-05,0
47.328,-2.8258e-05,-5.0918e-05,-6.3493e-05,0
47.329,-2.741e-05,-4.9391e-05,-6.159e-05,0
47.33,-2.6517e-05,-4.7782e-05,-5.9583e-05,0
47.331,-2.5579e-05,-4.6092e-05,-5.7476e-05,0
47.332,-2.4599e-05,-4.4325e-05,-5.5273e-05,0
47.333,-2.3577e-05,-4.2484e-05,-5.2977e-05,0
47.334,-2.2516e-05,-4.0572e-05,-5.0592e-05,0
47.335,-2.1416e-05,-3.8592e-05,-4.8123e-05,0
47.336,-2.0282e-05,-3.6547e-05,-4.5573e-05,0
47.337,-1.9113e-05,-3.4441e-05,-4.2947e-05,0
47.338,-1.7912e-05,-3.2277e-05,-4.0249e-05,0
47.339,-1.6681e-05,-3.0059e-05,-3.7484e-05,0
47.34,-1.5422e-05,-2.7791e-05,-3.4656e-05,0
47.341,-1.4138e-05,-2.5477e-05,-3.177e-05,0
47.342,-1.283e-05,-2.312e-05,-2.8831e-05,0
47.343,-1.15e-05,-2.0724e-05,-2.5844e-05,0
47.344,-1.0152e-05,-1.8294e-05,-2.2813e-05,0
47.345,-8.786e-06,-1.5833e-05,-1.9745e-05,0
47.346,-7.4057e-06,-1.3346e-05,-1.6643e-05,0
47.347,-6.0132e-06,-1.0837e-05,-1.3514e-05,0
47.348,-4.6106e-06,-8.3093e-06,-1.0363e-05,0
47.349,-3.2004e-06,-5.7682e-06,-7.1941e-06,0
47.35,-1.785e-06,-3.2177e-06,-4.0135e-06,0
47.351,-3.667e-07,-6.6188e-07,-8.2646e-07,0
47.352,1.0521e-06,1.8948e-06,2.3618e-06,0
47.353,2.469e-06,4.4481e-06,5.5458e-06,0
47.354,3.8817e-06,6.9938e-06,8.7203e-06,0
47.355,5.2877e-06,9.5275e-06,1.188e-05,0
47.356,6.6848e-06,1.2045e-05,1.5019e-05,0
47.357,8.0705e-06,1.4542e-05,1.8133e-05,0
47.358,9.4426e-06,1.7015e-05,2.1217e-05,0
47.359,1.0799e-05,1.9459e-05,2.4264e-05,0
47.36,1.2137e-05,2.187e-05,2.7271e-05,0
47.361,1.3454e-05,2.4244e-05,3.0232e-05,0
47.362,1.4749e-05,2.6577e-05,3.3141e-05,0
47.363,1.6019e-05,2.8865e-05,3.5995e-05,0
47.364,1.7262e-05,3.1105e-05,3.8788e-05,0
47.365,1.8476e-05,3.3293e-05,4.1516e-05,0
47.366,1.9658e-05,3.5424e-05,4.4174e-05,0
47.367,2.0808e-05,3.7496e-05,4.6758e-05,0
47.368,2.1923e-05,3.9505e-05,4.9263e-05,0
47.369,2.3001e-05,4.1447e-05,5.1685e-05,0
47.37,2.404e-05,4.332e-05,5.402e-05,0
47.371,2.5039e-05,4.5119e-05,5.6264e-05,0
47.372,2.5995e-05,4.6843e-05,5.8414e-05,0
47.373,2.6908e-05,4.8489e-05,6.0466e-05,0
47.374,2.7776e-05,5.0052e-05,6.2416e-05,0
47.375,2.8597e-05,5.1532e-05,6.4261e-05,0
47.376,2.937e-05,5.2925e-05,6.5998e-05,0
47.377,3.0094e-05,5.4229e-05,6.7624e-05,0
47.378,3.0767e-05,5.5442e-05,6.9136e-05,0
47.379,3.1389e-05,5.6562e-05,7.0533e-05,0
47.38,3.1958e-05,5.7587e-05,7.1811e-05,0
47.381,3.2473e-05,5.8515e-05,7.2968e-05,0
47.382,3.2934e-05,5.9345e-05,7.4003e-05,0
47.383,3.3339e-05,6.0075e-05,7.4913e-05,0
47.384,3.3688e-05,6.0705e-05,7.5698e-05,0
47.385,3.3981e-05,6.1232e-05,7.6355e-05,0
47.386,3.4217e-05,6.1657e-05,7.6885e-05,0
47.387,3.4395e-05,6.1978e-05,7.7285e-05,0
47.388,3.4516e-05,6.2195e-05,7.7556e-05,0
47.389,3.4578e-05,6.2308e-05,7.7696e-05,0
47.39,3.4583e-05,6.2316e-05,7.7706e-05,0
47.391,3.4529e-05,6.2219e-05,7.7586e-05,0
47.392,3.4418e-05,6.2019e-05,7.7335e-05,0
47.393,3.4249e-05,6.1714e-05,7.6955e-05,0
47.394,3.4022e-05,6.1305e-05,7.6445e-05,0
47.395,3.3739e-05,6.0794e-05,7.5808e-05,0
47.396,3.3398e-05,6.0181e-05,7.5043e-05,0
47.397,3.3002e-05,5.9466e-05,7.4152e-05,0
47.398,3.255e-05,5.8652e-05,7.3137e-05,0
47.399,3.2044e-05,5.774e-05,7.1999e-05,0
47.4,3.1484e-05,5.6731e-05,7.0741e-05,0
47.401,3.0871e-05,5.5626e-05,6.9364e-05,0
47.402,3.0206e-05,5.4429e-05,6.787e-05,0
47.403,2.9491e-05,5.314e-05,6.6263e-05,0
47.404,2.8726e-05,5.1762e-05,6.4545e-05,0
47.405,2.7913e-05,5.0297e-05,6.2718e-05,0
47.406,2.7054e-05,4.8748e-05,6.0787e-05,0
47.407,2.6149e-05,4.7117e-05,5.8753e-05,0
47.408,2.52e-05,4.5408e-05,5.6622e-05,0
47.409,2.4209e-05,4.3622e-05,5.4395e-05,0
47.41,2.3177e-05,4.1763e-05,5.2077e-05,0
47.411,2.2107e-05,3.9834e-05,4.9672e-05,0
47.412,2.0999e-05,3.7839e-05,4.7184e-05,0
47.413,1.9856e-05,3.578e-05,4.4617e-05,0
47.414,1.8681e-05,3.3661e-05,4.1975e-05,0
47.415,1.7473e-05,3.1486e-05,3.9263e-05,0
47.416,1.6237e-05,2.9258e-05,3.6485e-05,0
47.417,1.4973e-05,2.6982e-05,3.3646e-05,0
47.418,1.3685e-05,2.466e-05,3.0751e-05,0
47.419,1.2373e-05,2.2297e-05,2.7804e-05,0
47.42,1.1041e-05,1.9897e-05,2.4811e-05,0
47.421,9.6908e-06,1.7463e-05,2.1777e-05,0
47.422,8.3242e-06,1.5001e-05,1.8706e-05,0
47.423,6.9436e-06,1.2513e-05,1.5605e-05,0
47.424,5.5515e-06,1.0005e-05,1.2477e-05,0
47.425,4.1502e-06,7.4797e-06,9.3282e-06,0
47.426,2.7421e-06,4.9423e-06,6.1643e-06,0
47.427,1.3295e-06,2.3969e-06,2.9902e-06,0
47.428,-8.5262e-08,-1.5235e-07,-1.8868e-07,0
47.429,-1.4997e-06,-2.7012e-06,-3.367e-06,0
47.43,-2.9116e-06,-5.2452e-06,-6.5394e-06,0
47.431,-4.3184e-06,-7.7803e-06,-9.7007e-06,0
47.432,-5.7179e-06,-1.0302e-05,-1.2845e-05,0
47.433,-7.1077e-06,-1.2807e-05,-1.5968e-05,0
47.434,-8.4854e-06,-1.5289e-05,-1.9064e-05,0
47.435,-9.8488e-06,-1.7746e-05,-2.2128e-05,0
47.436,-1.1196e-05,-2.0173e-05,-2.5154e-05,0
47.437,-1.2523e-05,-2.2566e-05,-2.8138e-05,0
47.438,-1.383e-05,-2.492e-05,-3.1075e-05,0
47.439,-1.5114e-05,-2.7233e-05,-3.3959e-05,0
47.44,-1.6371e-05,-2.95e-05,-3.6786e-05,0
47.441,-1.7602e-05,-3.1717e-05,-3.9551e-05,0
47.442,-1.8803e-05,-3.3881e-05,-4.2249e-05,0
47.443,-1.9972e-05,-3.5988e-05,-4.4876e-05,0
47.444,-2.1107e-05,-3.8034e-05,-4.7428e-05,0
47.445,-2.2207e-05,-4.0016e-05,-4.99e-05,0
47.446,-2.327e-05,-4.1931e-05,-5.2288e-05,0
47.447,-2.4293e-05,-4.3776e-05,-5.4588e-05,0
47.448,-2.5276e-05,-4.5547e-05,-5.6797e-05,0
47.449,-2.6216e-05,-4.7241e-05,-5.891e-05,0
47.45,-2.7112e-05,-4.8856e-05,-6.0923e-05,0
47.451,-2.7963e-05,-5.0389e-05,-6.2835e-05,0
47.452,-2.8767e-05,-5.1837e-05,-6.4641e-05,0
47.453,-2.9522e-05,-5.3198e-05,-6.6338e-05,0
47.454,-3.0228e-05,-5.4469e-05,-6.7924e-05,0
47.455,-3.0882e-05,-5.565e-05,-6.9395e-05,0
47.456,-3.1486e-05,-5.6736e-05,-7.075e-05,0
47.457,-3.2036e-05,-5.7728e-05,-7.1986e-05,0
47.458,-3.2532e-05,-5.8622e-05,-7.3102e-05,0
47.459,-3.2974e-05,-5.9418e-05,-7.4094e-05,0
47.46,-3.336e-05,-6.0114e-05,-7.4962e-05,0
47.461,-3.3691e-05,-6.071e-05,-7.5705e-05,0
47.462,-3.3965e-05,-6.1203e-05,-7.632e-05,0
47.463,-3.4181e-05,-6.1594e-05,-7.6807e-05,0
47.464,-3.4341e-05,-6.1881e-05,-7.7165e-05,0
47.465,-3.4443e-05,-6.2064e-05,-7.7393e-05,0
47.466,-3.4487e-05,-6.2143e-05,-7.7492e-05,0
47.467,-3.4473e-05,-6.2118e-05,-7.746e-05,0
47.468,-3.4401e-05,-6.1989e-05,-7.7299e-05,0
47.469,-3.4272e-05,-6.1756e-05,-7.7008e-05,0
47.47,-3.4085e-05,-6.1419e-05,-7.6588e-05,0
47.471,-3.3841e-05,-6.0978e-05,-7.6039e-05,0
47.472,-3.354e-05,-6.0436e-05,-7.5362e-05,0
47.473,-3.3183e-05,-5.9792e-05,-7.4559e-05,0
47.474,-3.277e-05,-5.9048e-05,-7.3632e-05,0
47.475,-3.2302e-05,-5.8205e-05,-7.258e-05,0
47.476,-3.178e-05,-5.7265e-05,-7.1407e-05,0
47.477,-3.1205e-05,-5.6228e-05,-7.0114e-05,0
47.478,-3.0577e-05,-5.5097e-05,-6.8704e-05,0
47.479,-2.9898e-05,-5.3874e-05,-6.7178e-05,0
47.48,-2.9169e-05,-5.256e-05,-6.554e-05,0
47.481,-2.8391e-05,-5.1158e-05,-6.3792e-05,0
47.482,-2.7566e-05,-4.967e-05,-6.1937e-05,0
47.483,-2.6694e-05,-4.81e-05,-5.9978e-05,0
47.484,-2.5778e-05,-4.6448e-05,-5.7919e-05,0
47.485,-2.4818e-05,-4.4719e-05,-5.5762e-05,0
47.486,-2.3817e-05,-4.2915e-05,-5.3513e-05,0
47.487,-2.2775e-05,-4.1039e-05,-5.1173e-05,0
47.488,-2.1696e-05,-3.9094e-05,-4.8748e-05,0
47.489,-2.058e-05,-3.7084e-05,-4.6242e-05,0
47.49,-1.943e-05,-3.5011e-05,-4.3657e-05,0
47.491,-1.8248e-05,-3.288e-05,-4.1e-05,0
47.492,-1.7034e-05,-3.0694e-05,-3.8275e-05,0
47.493,-1.5793e-05,-2.8457e-05,-3.5485e-05,0
47.494,-1.4525e-05,-2.6172e-05,-3.2636e-05,0
47.495,-1.3232e-05,-2.3843e-05,-2.9732e-05,0
47.496,-1.1918e-05,-2.1475e-05,-2.6779e-05,0
47.497,-1.0583e-05,-1.907e-05,-2.378e-05,0
47.498,-9.2312e-06,-1.6634e-05,-2.0743e-05,0
47.499,-7.8637e-06,-1.417e-05,-1.767e-05,0
47.5,-6.4832e-06,-1.1683e-05,-1.4569e-05,0
47.501,-5.0918e-06,-9.1758e-06,-1.1443e-05,0
47.502,-3.6921e-06,-6.6536e-06,-8.2976e-06,0
47.503,-2.2862e-06,-4.1204e-06,-5.139e-06,0
47.504,-8.7663e-07,-1.5806e-06,-1.9719e-06,0
47.505,5.3431e-07,9.6175e-07,1.1982e-06,0
47.506,1.9442e-06,3.5023e-06,4.3661e-06,0
47.507,3.3508e-06,6.0367e-06,7.5265e-06,0
47.508,4.7516e-06,8.5608e-06,1.0674e-05,0
47.509,6.1443e-06,1.107e-05,1.3803e-05,0
47.51,7.5266e-06,1.3561e-05,1.6909e-05,0
47.511,8.8961e-06,1.6029e-05,1.9987e-05,0
47.512,1.0251e-05,1.847e-05,2.303e-05,0
47.513,1.1588e-05,2.0879e-05,2.6035e-05,0
47.514,1.2905e-05,2.3254e-05,2.8996e-05,0
47.515,1.4201e-05,2.5589e-05,3.1908e-05,0
47.516,1.5473e-05,2.7881e-05,3.4766e-05,0
47.517,1.6719e-05,3.0126e-05,3.7566e-05,0
47.518,1.7937e-05,3.232e-05,4.0302e-05,0
47.519,1.9124e-05,3.446e-05,4.297e-05,0
47.52,2.028e-05,3.6542e-05,4.5567e-05,0
47.521,2.1401e-05,3.8563e-05,4.8086e-05,0
47.522,2.2486e-05,4.0518e-05,5.0525e-05,0
47.523,2.3533e-05,4.2406e-05,5.2879e-05,0
47.524,2.4541e-05,4.4222e-05,5.5144e-05,0
47.525,2.5508e-05,4.5964e-05,5.7316e-05,0
47.526,2.6431e-05,4.7628e-05,5.9391e-05,0
