t (s),dotx1 (m/s),dotx2 (m/s),dotx3 (m/s),fp (N)
0.483,0.00085425,-0.0082687,0.001438,-2.2678
0.484,-1.9549e-05,-0.0080324,0.0020355,-2.0569
0.485,-0.00091272,-0.0076435,0.0025478,-1.764
0.486,-0.0017931,-0.0071121,0.0029738,-1.4067
0.487,-0.0026291,-0.0064509,0.0033146,-0.98558
0.488,-0.0033905,-0.0056754,0.003573,-0.5165
0.489,-0.0040504,-0.0048032,0.0037533,-0.014579
0.49,-0.0045864,-0.0038529,0.0038615,0.4953
0.491,-0.0049845,-0.0028445,0.0039047,0.96535
0.492,-0.0052377,-0.0017978,0.0038913,1.387
0.493,-0.0053483,-0.00073299,0.00383,1.696
0.494,-0.0053279,0.00033064,0.0037306,1.8784
0.495,-0.0051933,0.0013744,0.0036027,1.9185
0.496,-0.0049649,0.0023808,0.0034565,1.8154
0.497,-0.0046646,0.0033334,0.0033015,1.5734
0.498,-0.0043124,0.0042175,0.0031471,1.2278
0.499,-0.0039222,0.0050198,0.0030021,0.82111
0.5,-0.0035024,0.005729,0.0028745,0.38611
0.501,-0.0030531,0.0063355,0.0027712,-0.0090322
0.502,-0.0025653,0.0068322,0.0026983,-0.32291
0.503,-0.0020233,0.0072143,0.0026605,-0.50536
0.504,-0.0014061,0.0074797,0.0026614,-0.5331
0.505,-0.00069163,0.0076294,0.002703,-0.39099
0.506,0.00013916,0.0076673,0.0027863,-0.1009
0.507,0.0010949,0.0076007,0.0029108,0.28084
0.508,0.0021749,0.0074399,0.0030748,0.74331
0.509,0.003368,0.0071985,0.0032756,1.2155
0.51,0.0046477,0.0068922,0.0035094,1.6347
0.511,0.0059763,0.0065393,0.0037716,1.963
0.512,0.0073055,0.006159,0.004057,2.1417
0.513,0.0085795,0.0057716,0.0043599,2.1486
0.514,0.0097426,0.0053967,0.0046745,1.9975
0.515,0.010746,0.0050532,0.004995,1.7243
0.516,0.011545,0.0047579,0.0053158,1.3236
0.517,0.012111,0.0045252,0.0056317,0.89088
0.518,0.012428,0.0043663,0.005938,0.45292
0.519,0.012493,0.004289,0.006231,0.0625
0.52,0.012319,0.0042976,0.0065075,-0.23422
0.521,0.011928,0.0043924,0.0067652,-0.41314
0.522,0.011349,0.0045708,0.0070028,-0.48486
0.523,0.010614,0.0048267,0.0072199,-0.45298
0.524,0.0097546,0.0051513,0.0074169,-0.33794
0.525,0.0088001,0.0055334,0.0075947,-0.18074
0.526,0.0077765,0.0059598,0.0077552,0.0028516
0.527,0.0067043,0.0064162,0.0079006,0.156
0.528,0.0055999,0.0068868,0.0080336,0.27835
0.529,0.004477,0.0073555,0.008157,0.33638
0.53,0.0033481,0.0078058,0.0082737,0.34826
0.531,0.00223,0.0082217,0.0083866,0.34163
0.532,0.001143,0.0085877,0.0084981,0.32954
0.533,0.00010988,0.0088893,0.0086105,0.33806
0.534,-0.00084507,0.0091138,0.0087252,0.37239
0.535,-0.0016976,0.0092503,0.0088431,0.44779
0.536,-0.0024226,0.0092905,0.0089644,0.58382
0.537,-0.0029988,0.0092288,0.0090884,0.75433
0.538,-0.0034117,0.0090625,0.0092134,0.94752
0.539,-0.0036538,0.0087921,0.0093369,1.1402
0.54,-0.0037264,0.0084213,0.0094555,1.3019
0.541,-0.00364,0.0079569,0.0095651,1.4045
0.542,-0.0034123,0.0074086,0.0096609,1.4371
0.543,-0.0030677,0.0067884,0.0097372,1.3724
0.544,-0.0026324,0.0061104,0.0097883,1.2449
0.545,-0.0021335,0.0053904,0.0098079,1.0319
0.546,-0.0015989,0.0046448,0.0097898,0.76205
0.547,-0.0010525,0.0038906,0.0097278,0.45947
0.548,-0.0005135,0.0031447,0.0096162,0.15098
0.549,6.4044e-06,0.0024232,0.0094496,-0.11219
0.55,0.00050139,0.0017414,0.0092233,-0.32433
0.551,0.00096862,0.0011129,0.0089335,-0.46778
0.552,0.0014102,0.00054974,0.0085774,-0.51765
0.553,0.0018306,6.2184e-05,0.0081534,-0.48304
0.554,0.0022341,-0.00034168,0.0076609,-0.3694
0.555,0.0026242,-0.00065586,0.0071008,-0.18884
0.556,0.0030043,-0.00087657,0.0064751,0.058939
0.557,0.0033738,-0.0010022,0.0057875,0.32166
0.558,0.0037267,-0.0010336,0.0050426,0.58194
0.559,0.0040533,-0.0009734,0.0042467,0.80791
0.56,0.0043407,-0.00082686,0.0034069,0.98315
0.561,0.0045747,-0.00060118,0.0025318,1.097
0.562,0.0047395,-0.0003057,0.0016306,1.1248
0.563,0.0048176,4.8236e-05,0.00071352,1.0549
0.564,0.0047938,0.00044747,-0.00020867,0.90157
0.565,0.0046581,0.00087717,-0.0011248,0.68613
0.566,0.0044045,0.0013211,-0.0020234,0.4033
0.567,0.0040329,0.001762,-0.0028933,0.10052
0.568,0.0035516,0.0021818,-0.0037232,-0.20103
0.569,0.0029775,0.0025625,-0.0045027,-0.44827
0.57,0.0023342,0.0028861,-0.005222,-0.638
0.571,0.0016511,0.0031356,-0.0058723,-0.71782
0.572,0.00096423,0.0032958,-0.0064461,-0.66784
0.573,0.0003108,0.0033534,-0.0069372,-0.4905
0.574,-0.00027179,0.0032979,-0.0073411,-0.16439
0.575,-0.00075007,0.003122,-0.0076548,0.27013
0.576,-0.0010963,0.0028222,-0.0078774,0.82211
0.577,-0.0012903,0.0023989,-0.0080096,1.4389
0.578,-0.0013221,0.0018569,-0.0080538,2.1002
0.579,-0.0011912,0.0012047,-0.0080144,2.7686
0.58,-0.00091136,0.00045497,-0.0078973,3.3654
0.581,-0.0005072,-0.00037605,-0.0077098,3.8927
0.582,-9.5117e-06,-0.0012692,-0.0074607,4.3103
0.583,0.00054276,-0.0022031,-0.0071597,4.5939
0.584,0.0011056,-0.0031545,-0.0068172,4.7276
0.585,0.0016316,-0.0040999,-0.0064441,4.692
0.586,0.0020741,-0.0050156,-0.0060517,4.5103
0.587,0.0023918,-0.0058792,-0.0056509,4.196
0.588,0.0025492,-0.0066702,-0.0052525,3.7689
0.589,0.0025188,-0.0073705,-0.0048664,3.2618
0.59,0.0022817,-0.0079655,-0.0045019,2.6875
0.591,0.0018282,-0.0084443,-0.0041669,2.0872
0.592,0.0011606,-0.0087998,-0.0038684,1.495
0.593,0.00028897,-0.0090295,-0.0036118,0.91276
0.594,-0.00076534,-0.0091349,-0.0034011,0.40884
0.595,-0.0019719,-0.0091213,-0.0032389,-0.032212
0.596,-0.0032953,-0.008998,-0.0031265,-0.37874
0.597,-0.004694,-0.0087775,-0.0030638,-0.62866
0.598,-0.0061254,-0.0084748,-0.0030493,-0.7946
0.599,-0.0075459,-0.0081072,-0.0030805,-0.86523
0.6,-0.0089124,-0.0076931,-0.0031542,-0.86246
0.601,-0.010185,-0.0072517,-0.003266,-0.7909
0.602,-0.011326,-0.0068022,-0.0034114,-0.65064
0.603,-0.012302,-0.006363,-0.0035853,-0.47726
0.604,-0.013086,-0.0059511,-0.0037825,-0.26407
0.605,-0.013656,-0.0055818,-0.0039978,-0.022906
0.606,-0.013995,-0.0052677,-0.0042264,0.22955
0.607,-0.014094,-0.0050189,-0.0044637,0.49013
0.608,-0.013946,-0.0048423,-0.0047055,0.76212
0.609,-0.013554,-0.0047415,-0.0049484,1.0206
0.61,-0.012924,-0.0047167,-0.0051896,1.2783
0.611,-0.01207,-0.0047651,-0.0054266,1.5133
0.612,-0.011011,-0.0048804,-0.0056581,1.7115
0.613,-0.0097781,-0.0050536,-0.005883,1.8439
0.614,-0.0084045,-0.0052731,-0.0061008,1.9089
0.615,-0.0069279,-0.0055254,-0.0063117,1.9133
0.616,-0.0053902,-0.0057956,-0.006516,1.8224
0.617,-0.0038362,-0.0060676,-0.0067142,1.6523
0.618,-0.002309,-0.0063255,-0.006907,1.4057
0.619,-0.00084976,-0.0065538,-0.0070948,1.0955
0.62,0.0005053,-0.0067378,-0.007278,0.74679
0.621,0.001726,-0.0068646,-0.0074566,0.37424
0.622,0.0027907,-0.0069234,-0.0076301,0.02609
0.623,0.0036869,-0.0069058,-0.0077975,-0.28621
0.624,0.0044098,-0.006806,-0.0079572,-0.52531
0.625,0.0049618,-0.0066211,-0.008107,-0.69424
0.626,0.0053498,-0.0063509,-0.008244,-0.77776
0.627,0.0055846,-0.0059979,-0.0083648,-0.788
0.628,0.005678,-0.0055673,-0.0084652,-0.7376
0.629,0.0056426,-0.0050666,-0.0085409,-0.63711
0.63,0.0054877,-0.0045051,-0.0085869,-0.54059
0.631,0.0052189,-0.0038942,-0.008598,-0.45892
0.632,0.0048409,-0.0032466,-0.008569,-0.41684
0.633,0.0043575,-0.0025763,-0.0084948,-0.42332
0.634,0.0037731,-0.0018981,-0.0083701,-0.48222
0.635,0.0030954,-0.0012274,-0.0081905,-0.57289
0.636,0.0023358,-0.00057977,-0.0079518,-0.694
0.637,0.0015105,2.9489e-05,-0.0076505,-0.8067
0.638,0.00064229,0.00058567,-0.0072841,-0.89105
0.639,-0.00024001,0.0010752,-0.0068511,-0.90165
0.64,-0.0011046,0.0014861,-0.006351,-0.85108
0.641,-0.0019189,0.0018084,-0.0057847,-0.70692
0.642,-0.0026487,0.0020348,-0.0051543,-0.46658
0.643,-0.0032664,0.0021606,-0.0044632,-0.18042
0.644,-0.0037531,0.0021847,-0.0037163,0.14014
0.645,-0.0040973,0.0021088,-0.0029199,0.45985
0.646,-0.0042994,0.0019383,-0.0020813,0.7237
0.647,-0.004371,0.0016815,-0.0012091,0.90007
0.648,-0.0043339,0.0013497,-0.00031291,0.94326
0.649,-0.0042166,0.00095642,0.00059682,0.85362
0.65,-0.0040507,0.00051708,0.0015091,0.61844
0.651,-0.00387,4.8231e-05,0.0024124,0.23862
0.652,-0.0037033,-0.00043303,0.0032951,-0.22793
0.653,-0.0035721,-0.00090972,0.0041458,-0.76342
0.654,-0.003492,-0.0013655,0.0049532,-1.3301
0.655,-0.0034673,-0.0017853,0.0057067,-1.8557
0.656,-0.0034919,-0.0021554,0.0063963,-2.317
0.657,-0.0035516,-0.002464,0.0070132,-2.6634
0.658,-0.0036266,-0.0027013,0.0075495,-2.8971
0.659,-0.0036955,-0.0028595,0.0079988,-3.009
0.66,-0.003736,-0.0029326,0.0083561,-3.0021
0.661,-0.0037266,-0.0029169,0.0086177,-2.8892
0.662,-0.0036515,-0.0028105,0.0087816,-2.7107
0.663,-0.0035015,-0.002613,0.0088474,-2.499
0.664,-0.0032746,-0.0023263,0.0088163,-2.2863
0.665,-0.002973,-0.0019535,0.008691,-2.0859
0.666,-0.0026027,-0.0014994,0.0084759,-1.9135
0.667,-0.0021727,-0.00097066,0.0081767,-1.7848
0.668,-0.0016913,-0.00037505,0.0078003,-1.6698
0.669,-0.0011656,0.00027815,0.0073552,-1.5827
0.67,-0.00060125,0.00097853,0.0068506,-1.4921
0.671,-8.6348e-07,0.0017147,0.0062968,-1.3945
0.672,0.00063347,0.0024746,0.0057047,-1.2838
0.673,0.0013018,0.0032457,0.0050857,-1.1394
0.674,0.0020046,0.0040153,0.0044517,-0.97306
0.675,0.0027408,0.0047711,0.0038145,-0.78109
0.676,0.0035072,0.0055012,0.0031859,-0.58559
0.677,0.0042957,0.0061943,0.0025774,-0.40603
0.678,0.0050948,0.0068404,0.002,-0.25227
0.679,0.0058896,0.0074303,0.001464,-0.14747
0.68,0.0066604,0.0079565,0.00097881,-0.10988
0.681,0.0073859,0.0084124,0.00055306,-0.1428
0.682,0.0080449,0.0087928,0.00019412,-0.24073
0.683,0.0086191,0.0090941,-9.1813e-05,-0.38357
0.684,0.0090927,0.0093134,-0.00029982,-0.5729
0.685,0.009454,0.0094495,-0.00042634,-0.77748
0.686,0.0096959,0.0095021,-0.00046922,-0.98747
0.687,0.0098189,0.0094719,-0.00042772,-1.1508
0.688,0.0098274,0.009361,-0.00030249,-1.2881
0.689,0.0097302,0.0091723,-9.5599e-05,-1.3481
0.69,0.0095419,0.0089102,0.00018955,-1.3309
0.691,0.0092768,0.0085799,0.00054827,-1.25
0.692,0.008949,0.0081878,0.00097467,-1.0993
0.693,0.0085708,0.0077415,0.0014618,-0.91311
0.694,0.0081499,0.0072494,0.0020017,-0.70841
0.695,0.0076899,0.006721,0.0025856,-0.51604
0.696,0.0071917,0.0061663,0.0032041,-0.33698
0.697,0.0066538,0.0055956,0.0038472,-0.19935
0.698,0.0060713,0.0050196,0.0045046,-0.12093
0.699,0.0054373,0.0044484,0.005166,-0.10749
0.7,0.0047465,0.0038921,0.0058208,-0.1493
0.701,0.0039933,0.0033597,0.0064589,-0.27234
0.702,0.0031742,0.0028592,0.0070703,-0.43675
0.703,0.0022921,0.0023971,0.0076456,-0.63452
0.704,0.0013517,0.0019787,0.0081762,-0.86581
0.705,0.00036276,0.0016075,0.008654,-1.0912
0.706,-0.00065892,0.0012853,0.0090719,-1.3009
0.707,-0.001694,0.0010126,0.0094235,-1.4758
0.708,-0.0027198,0.00078794,0.0097038,-1.6052
0.709,-0.0037098,0.00060892,0.0099084,-1.6628
0.71,-0.0046366,0.00047185,0.010034,-1.6637
0.711,-0.0054747,0.00037228,0.010079,-1.6035
0.712,-0.0061971,0.00030516,0.010042,-1.4577
0.713,-0.0067786,0.00026521,0.0099217,-1.2542
0.714,-0.0071995,0.00024721,0.0097201,-0.99718
0.715,-0.007444,0.0002462,0.0094384,-0.69969
0.716,-0.0075018,0.00025781,0.0090789,-0.37438
0.717,-0.0073695,0.00027833,0.008645,-0.051599
0.718,-0.0070496,0.0003049,0.0081403,0.27125
0.719,-0.0065484,0.00033556,0.0075696,0.58309
0.72,-0.0058789,0.00036923,0.0069378,0.85678
0.721,-0.0050603,0.00040568,0.0062506,1.083
0.722,-0.0041159,0.00044542,0.0055143,1.2537
0.723,-0.0030718,0.00048956,0.0047353,1.3708
0.724,-0.0019569,0.00053959,0.0039207,1.4184
0.725,-0.00080045,0.00059719,0.0030777,1.4202
0.726,0.00036766,0.00066402,0.0022142,1.3537
0.727,0.0015161,0.00074148,0.0013378,1.2265
0.728,0.0026168,0.00083055,0.00045682,1.0605
0.729,0.0036463,0.00093152,-0.00042066,0.87386
0.73,0.0045827,0.0010439,-0.0012863,0.6491
0.731,0.005406,0.0011664,-0.0021318,0.4096
0.732,0.0061015,0.0012967,-0.0029491,0.16324
0.733,0.0066592,0.0014314,-0.00373,-0.069559
0.734,0.0070744,0.0015665,-0.0044669,-0.27955
0.735,0.0073471,0.0016968,-0.0051524,-0.44915
0.736,0.0074811,0.0018166,-0.0057796,-0.58503
0.737,0.0074836,0.0019197,-0.0063422,-0.66424
0.738,0.0073647,0.0019997,-0.0068346,-0.7016
0.739,0.0071347,0.0020501,-0.007252,-0.70234
0.74,0.0068043,0.0020644,-0.0075906,-0.67147
0.741,0.0063822,0.0020369,-0.0078472,-0.64135
0.742,0.0058768,0.0019623,-0.0080202,-0.59551
0.743,0.0052936,0.0018362,-0.0081086,-0.59001
0.744,0.004635,0.001655,-0.0081129,-0.61498
0.745,0.0039033,0.0014163,-0.0080346,-0.68522
0.746,0.0030989,0.0011187,-0.0078765,-0.81841
0.747,0.0022236,0.00076166,-0.0076424,-0.98649
0.748,0.0012821,0.00034596,-0.0073375,-1.1967
0.749,0.00027876,-0.00012674,-0.0069678,-1.4498
0.75,-0.00077591,-0.00065377,-0.0065405,-1.6868
0.751,-0.001868,-0.0012314,-0.0060638,-1.9349
0.752,-0.0029815,-0.0018552,-0.0055467,-2.1455
0.753,-0.0040946,-0.0025194,-0.0049987,-2.307
0.754,-0.0051845,-0.0032176,-0.0044302,-2.4144
0.755,-0.0062293,-0.0039423,-0.003852,-2.4767
0.756,-0.0072061,-0.0046851,-0.0032751,-2.4618
0.757,-0.0080925,-0.0054369,-0.0027106,-2.3965
0.758,-0.0088731,-0.0061876,-0.0021696,-2.3065
0.759,-0.0095369,-0.0069264,-0.0016632,-2.1982
0.76,-0.010075,-0.0076422,-0.0012018,-2.0675
0.761,-0.010484,-0.0083236,-0.00079529,-1.9456
0.762,-0.010763,-0.008959,-0.00045293,-1.8335
0.763,-0.010917,-0.0095371,-0.0001829,-1.7406
0.764,-0.010952,-0.010047,7.6723e-06,-1.6659
0.765,-0.010873,-0.01048,0.00011291,-1.6032
0.766,-0.010688,-0.010825,0.00012834,-1.5497
0.767,-0.010404,-0.011077,5.0971e-05,-1.5041
0.768,-0.010032,-0.011228,-0.00012059,-1.4745
0.769,-0.0095777,-0.011275,-0.00038609,-1.4282
0.77,-0.0090483,-0.011216,-0.00074362,-1.3796
0.771,-0.0084525,-0.011049,-0.0011896,-1.3398
0.772,-0.0077995,-0.010777,-0.0017186,-1.2937
0.773,-0.0070973,-0.010404,-0.002324,-1.2479
0.774,-0.006356,-0.0099348,-0.0029974,-1.2153
0.775,-0.0055842,-0.0093768,-0.003729,-1.1699
0.776,-0.0047876,-0.0087394,-0.0045079,-1.1096
0.777,-0.0039726,-0.0080332,-0.0053219,-1.0461
0.778,-0.003146,-0.0072703,-0.0061584,-0.97577
0.779,-0.0023109,-0.0064637,-0.0070035,-0.86413
0.78,-0.0014664,-0.0056271,-0.0078435,-0.70649
0.781,-0.0006119,-0.0047747,-0.0086641,-0.51253
0.782,0.00025069,-0.0039206,-0.0094511,-0.29716
0.783,0.0011185,-0.0030785,-0.010191,-0.055825
0.784,0.0019874,-0.0022616,-0.010869,0.19778
0.785,0.0028491,-0.0014821,-0.011475,0.43184
0.786,0.0036907,-0.00075086,-0.011995,0.63422
0.787,0.0044969,-7.7579e-05,-0.01242,0.79231
0.788,0.0052489,0.00052968,-0.012739,0.87859
0.789,0.005924,0.0010643,-0.012947,0.87495
0.79,0.0064995,0.0015214,-0.013035,0.7929
0.791,0.0069525,0.0018972,-0.013,0.60918
0.792,0.0072626,0.0021897,-0.012839,0.35653
0.793,0.0074147,0.0023979,-0.01255,0.039411
0.794,0.0073982,0.0025221,-0.012135,-0.31673
0.795,0.0072127,0.0025635,-0.011596,-0.65337
0.796,0.006866,0.0025246,-0.010938,-0.96542
0.797,0.0063711,0.0024086,-0.010166,-1.2232
0.798,0.0057487,0.0022199,-0.0092875,-1.3951
0.799,0.0050237,0.0019639,-0.0083124,-1.4831
0.8,0.004225,0.0016472,-0.0072507,-1.4553
0.801,0.0033819,0.0012775,-0.0061143,-1.3483
0.802,0.0025216,0.00086336,-0.0049158,-1.1497
0.803,0.001668,0.00041489,-0.0036691,-0.90549
0.804,0.00083978,-5.6981e-05,-0.0023885,-0.62149
0.805,5.0132e-05,-0.00054042,-0.0010888,-0.34357
0.806,-0.00069336,-0.0010229,0.00021489,-0.077185
0.807,-0.0013884,-0.0014915,0.0015074,0.135
0.808,-0.0020387,-0.0019333,0.0027739,0.27964
0.809,-0.0026514,-0.0023356,0.004,0.33805
0.81,-0.0032356,-0.0026864,0.0051718,0.31136
0.811,-0.0038019,-0.002975,0.0062766,0.18412
0.812,-0.0043601,-0.0031919,0.0073025,-0.022766
0.813,-0.0049171,-0.0033297,0.0082393,-0.30487
0.814,-0.0054779,-0.0033829,0.0090777,-0.65334
0.815,-0.0060439,-0.0033484,0.0098104,-1.0471
0.816,-0.0066111,-0.0032254,0.010431,-1.458
0.817,-0.0071688,-0.0030157,0.010937,-1.8513
0.818,-0.0077023,-0.0027234,0.011324,-2.2259
0.819,-0.0081932,-0.0023547,0.011592,-2.5455
0.82,-0.0086167,-0.0019178,0.011743,-2.7776
0.821,-0.0089445,-0.0014224,0.011777,-2.9118
0.822,-0.0091476,-0.00087955,0.011701,-2.9379
0.823,-0.0091966,-0.00030066,0.011517,-2.8446
0.824,-0.0090628,0.00030251,0.011235,-2.6237
0.825,-0.0087218,0.00091852,0.01086,-2.2999
0.826,-0.0081548,0.0015367,0.010401,-1.8716
0.827,-0.0073513,0.0021477,0.0098675,-1.388
0.828,-0.0063104,0.0027433,0.0092691,-0.85877
0.829,-0.0050432,0.0033175,0.0086159,-0.35684
0.83,-0.0035725,0.0038657,0.0079182,0.10802
0.831,-0.0019285,0.0043852,0.0071867,0.50651
0.832,-0.00015011,0.0048751,0.0064319,0.80675
0.833,0.0017165,0.0053358,0.0056644,0.99205
0.834,0.0036213,0.0057687,0.0048945,1.0546
0.835,0.0055142,0.0061761,0.0041325,1.0133
0.836,0.0073487,0.0065608,0.0033882,0.8828
0.837,0.0090819,0.0069253,0.0026711,0.68107
0.838,0.010679,0.0072721,0.0019905,0.45903
0.839,0.012113,0.007603,0.001355,0.22648
0.84,0.013365,0.0079192,0.00077267,0.021854
0.841,0.014421,0.0082208,0.00025122,-0.14852
0.842,0.015278,0.0085074,-0.00020246,-0.23177
0.843,0.015937,0.0087773,-0.00058213,-0.26345
0.844,0.016401,0.0090285,-0.00088232,-0.23714
0.845,0.016671,0.0092579,-0.0010984,-0.17056
0.846,0.016754,0.0094623,-0.0012267,-0.062052
0.847,0.016654,0.0096376,-0.0012643,0.048343
0.848,0.016375,0.0097798,-0.0012096,0.15571
0.849,0.01592,0.0098845,-0.0010619,0.24583
0.85,0.015295,0.0099475,-0.0008215,0.32165
0.851,0.014506,0.0099643,-0.00049005,0.35534
0.852,0.013563,0.0099308,-7.0241e-05,0.38395
0.853,0.01248,0.0098433,0.00043402,0.4172
0.854,0.011279,0.0096983,0.0010177,0.47137
0.855,0.0099808,0.0094931,0.0016745,0.53515
0.856,0.00861,0.0092257,0.0023972,0.63164
0.857,0.0071947,0.0088954,0.0031772,0.77368
0.858,0.0057654,0.0085023,0.0040052,0.96654
0.859,0.0043492,0.0080482,0.0048707,1.1763
0.86,0.0029691,0.0075361,0.0057626,1.4003
0.861,0.0016447,0.0069706,0.006669,1.6166
0.862,0.00038941,0.0063578,0.0075772,1.7963
0.863,-0.00078922,0.0057053,0.0084746,1.923
0.864,-0.0018874,0.0050216,0.0093479,1.9898
0.865,-0.002906,0.0043166,0.010184,1.9732
0.866,-0.0038504,0.0036006,0.01097,1.8613
0.867,-0.0047283,0.0028844,0.011693,1.6594
0.868,-0.0055465,0.0021788,0.01234,1.382
0.869,-0.0063093,0.0014943,0.012902,1.0494
0.87,-0.0070191,0.00084058,0.013366,0.67276
0.871,-0.0076748,0.00022672,0.013723,0.28192
0.872,-0.0082702,-0.00033951,0.013967,-0.091253
0.873,-0.0087972,-0.00085156,0.014088,-0.45055
0.874,-0.0092442,-0.0013043,0.014083,-0.74989
0.875,-0.0095973,-0.0016938,0.013948,-1.0003
0.876,-0.0098398,-0.0020178,0.01368,-1.1506
0.877,-0.0099541,-0.0022751,0.01328,-1.2268
0.878,-0.0099248,-0.0024658,0.012747,-1.211
0.879,-0.0097376,-0.0025909,0.012086,-1.111
0.88,-0.0093821,-0.0026524,0.011301,-0.93838
0.881,-0.0088519,-0.0026528,0.010399,-0.70003
0.882,-0.0081456,-0.0025953,0.0093859,-0.41575
0.883,-0.0072677,-0.0024836,0.008272,-0.10203
0.884,-0.0062292,-0.0023214,0.0070676,0.21467
0.885,-0.0050486,-0.002113,0.0057843,0.50478
0.886,-0.0037516,-0.0018627,0.0044347,0.74204
0.887,-0.0023692,-0.0015753,0.0030324,0.91518
0.888,-0.00093661,-0.0012559,0.0015917,1.0004
0.889,0.00050891,-0.00090998,0.00012767,1.0074
0.89,0.0019311,-0.00054354,-0.0013445,0.9357
0.891,0.0032926,-0.00016328,-0.0028091,0.76873
0.892,0.0045586,0.00022343,-0.0042507,0.53524
0.893,0.0057005,0.00060854,-0.0056537,0.25764
0.894,0.0066957,0.00098328,-0.007003,-0.045849
0.895,0.0075277,0.0013383,-0.008284,-0.35541
0.896,0.0081891,0.0016637,-0.009483,-0.62073
0.897,0.00868,0.0019496,-0.010587,-0.84047
0.898,0.0090058,0.0021858,-0.011585,-0.98829
0.899,0.0091779,0.0023627,-0.012465,-1.0478
0.9,0.0092138,0.0024715,-0.01322,-0.99772
0.901,0.0091326,0.0025042,-0.013841,-0.85602
0.902,0.0089533,0.0024545,-0.014324,-0.62302
0.903,0.0086928,0.0023177,-0.014665,-0.33014
0.904,0.0083648,0.002091,-0.014862,0.014044
0.905,0.0079802,0.0017741,-0.014915,0.38524
0.906,0.0075465,0.0013687,-0.014827,0.76693
0.907,0.0070638,0.00087875,-0.014603,1.098
0.908,0.0065266,0.00031051,-0.014248,1.3776
0.909,0.0059273,-0.00032788,-0.01377,1.5839
0.91,0.0052559,-0.0010266,-0.013178,1.705
0.911,0.0045013,-0.0017744,-0.012484,1.7351
0.912,0.0036532,-0.0025593,-0.0117,1.6781
0.913,0.0027035,-0.0033683,-0.01084,1.5377
0.914,0.0016483,-0.0041887,-0.0099164,1.342
0.915,0.00049018,-0.0050076,-0.0089453,1.1105
0.916,-0.00076365,-0.0058128,-0.0079415,0.85689
0.917,-0.0020995,-0.0065929,-0.0069203,0.61693
0.918,-0.0034989,-0.0073373,-0.005897,0.38737
0.919,-0.0049415,-0.0080366,-0.0048865,0.18017
0.92,-0.0064031,-0.0086829,-0.0039032,0.0093193
0.921,-0.0078581,-0.0092691,-0.0029611,-0.13085
0.922,-0.009281,-0.0097898,-0.0020728,-0.2386
0.923,-0.01065,-0.010241,-0.0012503,-0.35617
0.924,-0.011945,-0.010619,-0.00050441,-0.45777
0.925,-0.013148,-0.010923,0.00015552,-0.57881
0.926,-0.014245,-0.011152,0.00072134,-0.72417
0.927,-0.015222,-0.011306,0.0011864,-0.87962
0.928,-0.016068,-0.011388,0.0015455,-1.0436
0.929,-0.016766,-0.011401,0.001795,-1.1964
0.93,-0.017305,-0.011347,0.0019328,-1.3382
0.931,-0.01767,-0.011231,0.0019581,-1.4521
0.932,-0.017848,-0.011059,0.0018719,-1.5143
0.933,-0.017824,-0.010834,0.0016762,-1.527
0.934,-0.017588,-0.010564,0.0013749,-1.4947
0.935,-0.017132,-0.010251,0.00097276,-1.3999
0.936,-0.016454,-0.0099023,0.00047586,-1.2896
0.937,-0.015558,-0.009521,-0.00010856,-1.1562
0.938,-0.014458,-0.0091112,-0.00077228,-1.0488
0.939,-0.013174,-0.0086761,-0.0015062,-0.97335
0.94,-0.011733,-0.0082185,-0.0023003,-0.9678
0.941,-0.01017,-0.0077406,-0.0031441,-1.0265
0.942,-0.00852,-0.0072444,-0.0040263,-1.1775
0.943,-0.0068244,-0.0067318,-0.0049352,-1.4073
0.944,-0.0051202,-0.0062049,-0.0058587,-1.6962
0.945,-0.0034413,-0.0056661,-0.0067846,-2.0301
0.946,-0.0018149,-0.005118,-0.0077005,-2.3517
0.947,-0.00026169,-0.004564,-0.008594,-2.6643
0.948,0.0012026,-0.004008,-0.0094528,-2.9236
0.949,0.0025716,-0.0034541,-0.010265,-3.0924
0.95,0.0038452,-0.0029072,-0.011019,-3.155
0.951,0.0050259,-0.0023719,-0.011704,-3.1194
0.952,0.0061185,-0.0018533,-0.012309,-2.9662
0.953,0.0071298,-0.0013559,-0.012826,-2.7096
0.954,0.0080632,-0.00088387,-0.013245,-2.3838
0.955,0.0089163,-0.00044088,-0.013559,-2.0262
0.956,0.0096849,-2.9808e-05,-0.013761,-1.6335
0.957,0.010361,0.00034721,-0.013847,-1.256
0.958,0.010932,0.00068882,-0.013813,-0.92515
0.959,0.011379,0.00099436,-0.013656,-0.64839
0.96,0.011688,0.0012638,-0.013375,-0.45065
0.961,0.011838,0.0014976,-0.01297,-0.33273
0.962,0.011815,0.0016964,-0.012443,-0.30036
0.963,0.011605,0.0018612,-0.011796,-0.34964
0.964,0.011197,0.0019929,-0.011034,-0.49087
0.965,0.010586,0.0020922,-0.010161,-0.67358
0.966,0.0097735,0.0021596,-0.0091854,-0.91784
0.967,0.0087661,0.0021954,-0.0081139,-1.1923
0.968,0.0075775,0.0021995,-0.0069555,-1.474
0.969,0.0062253,0.0021715,-0.0057201,-1.7757
0.97,0.0047313,0.0021109,-0.0044183,-2.0674
0.971,0.0031235,0.0020173,-0.0030618,-2.3369
