t (s),dotx1 (m/s),dotx2 (m/s),dotx3 (m/s),fp (N)
0.501,0.0029552,-0.0077876,-0.012441,0.75327
0.502,0.0038772,-0.0079749,-0.013194,1.5023
0.503,0.0048055,-0.0081059,-0.013903,2.2427
0.504,0.0057211,-0.0081765,-0.014562,2.9704
0.505,0.0066054,-0.0081834,-0.015167,3.6812
0.506,0.0074397,-0.0081241,-0.015712,4.3712
0.507,0.0082062,-0.0079973,-0.016193,5.0362
0.508,0.0088882,-0.0078027,-0.016604,5.6727
0.509,0.0094699,-0.0075415,-0.016941,6.2769
0.51,0.0099376,-0.0072161,-0.017197,6.8455
0.511,0.010279,-0.0068301,-0.017369,7.3751
0.512,0.010485,-0.0063888,-0.017451,7.8629
0.513,0.010546,-0.0058988,-0.01744,8.306
0.514,0.010458,-0.0053676,-0.01733,8.7018
0.515,0.010218,-0.0048041,-0.017119,9.0483
0.516,0.0098256,-0.0042183,-0.016804,9.3433
0.517,0.0092818,-0.0036206,-0.016381,9.5852
0.518,0.0085914,-0.0030222,-0.015851,9.7727
0.519,0.0077608,-0.0024347,-0.015212,9.9046
0.52,0.0067986,-0.0018695,-0.014465,9.9803
0.521,0.0057154,-0.0013381,-0.013611,9.9992
0.522,0.0045234,-0.00085136,-0.012654,9.9613
0.523,0.0032362,-0.00041942,-0.011597,9.8669
0.524,0.0018688,-5.1513e-05,-0.010446,9.7163
0.525,0.00043693,0.00024438,-0.0092065,9.5106
0.526,-0.0010429,0.00046168,-0.0078878,9.2508
0.527,-0.0025538,0.00059543,-0.0064989,8.9384
0.528,-0.0040789,0.00064242,-0.0050505,8.5753
0.529,-0.0056013,0.0006013,-0.0035545,8.1634
0.53,-0.0071046,0.00047261,-0.002024,7.7051
0.531,-0.0085729,0.00025886,-0.00047306,7.2031
0.532,-0.0099913,-3.5545e-05,0.0010834,6.6601
0.533,-0.011346,-0.00040439,0.0026295,6.0793
0.534,-0.012623,-0.00083972,0.0041493,5.4639
0.535,-0.013812,-0.0013321,0.0056259,4.8175
0.536,-0.014902,-0.0018706,0.0070429,4.1438
0.537,-0.015884,-0.0024435,0.0083837,3.4464
0.538,-0.01675,-0.0030378,0.009632,2.7295
0.539,-0.017494,-0.0036404,0.010772,1.9971
0.54,-0.018112,-0.0042376,0.01179,1.2533
0.541,-0.018599,-0.004816,0.012671,0.50244
0.542,-0.018953,-0.0053625,0.013404,-0.2513
0.543,-0.019174,-0.0058647,0.013978,-1.0036
0.544,-0.019261,-0.0063111,0.014383,-1.7502
0.545,-0.019214,-0.0066916,0.014612,-2.4869
0.546,-0.019037,-0.0069975,0.014661,-3.2094
0.547,-0.018731,-0.0072217,0.014527,-3.9137
0.548,-0.0183,-0.0073592,0.014209,-4.5958
0.549,-0.017747,-0.0074066,0.013708,-5.2517
0.55,-0.017077,-0.0073629,0.013028,-5.8779
0.551,-0.016296,-0.007229,0.012176,-6.4706
0.552,-0.015409,-0.0070078,0.011161,-7.0265
0.553,-0.014422,-0.0067042,0.0099918,-7.5425
0.554,-0.013341,-0.006325,0.0086822,-8.0157
0.555,-0.012173,-0.0058787,0.0072462,-8.4433
0.556,-0.010925,-0.005375,0.0056998,-8.8229
0.557,-0.0096052,-0.0048251,0.0040604,-9.1524
0.558,-0.0082216,-0.004241,0.0023467,-9.4299
0.559,-0.0067826,-0.0036354,0.00057805,-9.6538
0.56,-0.0052975,-0.0030213,-0.0012253,-9.8229
0.561,-0.0037757,-0.0024119,-0.003043,-9.9361
0.562,-0.0022274,-0.0018199,-0.0048545,-9.9929
0.563,-0.00066307,-0.0012575,-0.0066394,-9.9929
0.564,0.00090617,-0.00073612,-0.0083778,-9.9361
0.565,0.0024688,-0.00026586,-0.010051,-9.8229
0.566,0.0040129,0.00014442,-0.01164,-9.6538
0.567,0.0055262,0.00048747,-0.013129,-9.4299
0.568,0.0069962,0.00075777,-0.014502,-9.1524
0.569,0.0084102,0.00095166,-0.015745,-8.8229
0.57,0.0097555,0.0010674,-0.016847,-8.4433
0.571,0.01102,0.0011051,-0.017796,-8.0157
0.572,0.01219,0.001067,-0.018585,-7.5425
0.573,0.013256,0.00095695,-0.019207,-7.0265
0.574,0.014205,0.00078066,-0.019659,-6.4706
0.575,0.015028,0.0005454,-0.019937,-5.8779
0.576,0.015715,0.0002598,-0.020042,-5.2517
0.577,0.016257,-6.6346e-05,-0.019975,-4.5958
0.578,0.01665,-0.00042233,-0.01974,-3.9137
0.579,0.016887,-0.00079679,-0.019342,-3.2094
0.58,0.016966,-0.001178,-0.018786,-2.4869
0.581,0.016884,-0.0015542,-0.018082,-1.7502
0.582,0.016643,-0.0019137,-0.017239,-1.0036
0.583,0.016245,-0.0022454,-0.016266,-0.2513
0.584,0.015695,-0.0025389,-0.015175,0.50244
0.585,0.015,-0.0027846,-0.013977,1.2533
0.586,0.014168,-0.0029742,-0.012685,1.9971
0.587,0.013211,-0.0031007,-0.011312,2.7295
0.588,0.012142,-0.0031584,-0.009869,3.4464
0.589,0.010973,-0.0031433,-0.00837,4.1438
0.59,0.0097227,-0.003053,-0.0068273,4.8175
0.591,0.0084069,-0.0028864,-0.0052531,5.4639
0.592,0.0070442,-0.0026445,-0.0036593,6.0793
0.593,0.0056535,-0.0023292,-0.0020574,6.6601
0.594,0.0042543,-0.0019443,-0.00045818,7.2031
0.595,0.0028662,-0.0014946,0.001128,7.7051
0.596,0.0015084,-0.00098608,0.0026917,8.1634
0.597,0.00019988,-0.00042564,0.0042238,8.5753
0.598,-0.0010416,0.00017912,0.0057163,8.9384
0.599,-0.0021992,0.00082006,0.0071615,9.2508
0.6,-0.0032578,0.0014888,0.0085528,9.5106
0.601,-0.0042038,0.0021768,0.0098841,9.7163
0.602,-0.0050258,0.0028756,0.01115,9.8669
0.603,-0.0057146,0.0035774,0.012345,9.9613
0.604,-0.0062631,0.0042744,0.013466,9.9992
0.605,-0.0066672,0.0049598,0.014509,9.9803
0.606,-0.0069248,0.0056274,0.015471,9.9046
0.607,-0.0070367,0.0062719,0.01635,9.7727
0.608,-0.0070062,0.0068889,0.017143,9.5852
0.609,-0.0068391,0.0074751,0.017849,9.3433
0.61,-0.0065435,0.0080278,0.018468,9.0483
0.611,-0.0061296,0.0085455,0.018997,8.7018
0.612,-0.0056096,0.0090275,0.019439,8.306
0.613,-0.0049974,0.0094737,0.019792,7.8629
0.614,-0.0043084,0.0098849,0.020058,7.3751
0.615,-0.0035588,0.010262,0.020237,6.8455
0.616,-0.002766,0.010607,0.020333,6.2769
0.617,-0.0019473,0.01092,0.020346,5.6727
0.618,-0.0011204,0.011205,0.020279,5.0362
0.619,-0.00030272,0.011462,0.020135,4.3712
0.62,0.00048919,0.011693,0.019919,3.6812
0.621,0.0012395,0.011899,0.019632,2.9704
0.622,0.0019339,0.01208,0.019281,2.2427
0.623,0.0025592,0.012236,0.018868,1.5023
0.624,0.0031043,0.012366,0.0184,0.75327
0.625,0.0035599,0.012468,0.017881,5.3897e-14
0.626,0.0039188,0.012541,0.017316,-0.75327
0.627,0.004176,0.012581,0.016711,-1.5023
0.628,0.0043288,0.012584,0.016071,-2.2427
0.629,0.0043766,0.012547,0.015402,-2.9704
0.63,0.0043213,0.012464,0.014709,-3.6812
0.631,0.0041666,0.012332,0.013997,-4.3712
0.632,0.0039183,0.012144,0.013271,-5.0362
0.633,0.0035842,0.011895,0.012536,-5.6727
0.634,0.0031736,0.011582,0.011795,-6.2769
0.635,0.0026972,0.011198,0.011053,-6.8455
0.636,0.0021668,0.010742,0.010312,-7.3751
0.637,0.0015951,0.010209,0.0095746,-7.8629
0.638,0.00099548,0.0095978,0.0088427,-8.306
0.639,0.0003815,0.0089073,0.0081172,-8.7018
0.64,-0.00023323,0.0081381,0.0073983,-9.0483
0.641,-0.00083535,0.0072919,0.0066855,-9.3433
0.642,-0.0014121,0.006372,0.0059778,-9.5852
0.643,-0.0019513,0.0053831,0.0052733,-9.7727
0.644,-0.002442,0.0043316,0.0045695,-9.9046
0.645,-0.0028744,0.0032252,0.0038636,-9.9803
0.646,-0.0032399,0.0020731,0.003152,-9.9992
0.647,-0.0035314,0.00088561,0.0024312,-9.9613
0.648,-0.0037435,-0.00032556,0.001697,-9.8669
0.649,-0.0038723,-0.0015479,0.00094553,-9.7163
0.65,-0.0039155,-0.0027682,0.00017277,-9.5106
0.651,-0.0038726,-0.0039726,-0.00062505,-9.2508
0.652,-0.0037445,-0.0051472,-0.0014513,-8.9384
0.653,-0.0035335,-0.006278,-0.002309,-8.5753
0.654,-0.0032435,-0.0073514,-0.0032004,-8.1634
0.655,-0.0028797,-0.0083543,-0.0041268,-7.7051
0.656,-0.0024481,-0.0092745,-0.0050891,-7.2031
0.657,-0.0019559,-0.010101,-0.0060866,-6.6601
0.658,-0.001411,-0.010824,-0.0071181,-6.0793
0.659,-0.00082193,-0.011436,-0.0081806,-5.4639
0.66,-0.0001977,-0.01193,-0.0092705,-4.8175
0.661,0.00045249,-0.012303,-0.010383,-4.1438
0.662,0.0011193,-0.012551,-0.01151,-3.4464
0.663,0.0017935,-0.012674,-0.012647,-2.7295
0.664,0.0024658,-0.012676,-0.013783,-1.9971
0.665,0.0031276,-0.012558,-0.014909,-1.2533
0.666,0.0037704,-0.012328,-0.016015,-0.50244
0.667,0.0043862,-0.011993,-0.017088,0.2513
0.668,0.0049677,-0.011564,-0.018118,1.0036
0.669,0.0055079,-0.01105,-0.019092,1.7502
0.67,0.0060008,-0.010465,-0.019998,2.4869
0.671,0.0064407,-0.0098216,-0.020822,3.2094
0.672,0.0068226,-0.0091345,-0.021552,3.9137
0.673,0.0071421,-0.008418,-0.022176,4.5958
0.674,0.0073953,-0.0076869,-0.022684,5.2517
0.675,0.007579,-0.0069557,-0.023064,5.8779
0.676,0.0076903,-0.0062383,-0.023307,6.4706
0.677,0.0077269,-0.0055481,-0.023405,7.0265
0.678,0.0076867,-0.004897,-0.023352,7.5425
0.679,0.0075683,-0.0042961,-0.023143,8.0157
0.68,0.0073704,-0.0037546,-0.022774,8.4433
0.681,0.0070923,-0.0032801,-0.022243,8.8229
0.682,0.0067333,-0.0028785,-0.021553,9.1524
0.683,0.0062935,-0.0025536,-0.020704,9.4299
0.684,0.0057731,-0.0023075,-0.019702,9.6538
0.685,0.0051729,-0.0021401,-0.018553,9.8229
0.686,0.0044941,-0.0020496,-0.017265,9.9361
0.687,0.0037383,-0.0020322,-0.01585,9.9929
0.688,0.0029079,-0.0020826,-0.014317,9.9929
0.689,0.0020059,-0.002194,-0.012682,9.9361
0.69,0.0010361,-0.0023581,-0.010959,9.8229
0.691,2.8456e-06,-0.002566,-0.0091636,9.6538
0.692,-0.0010884,-0.0028074,-0.0073132,9.4299
0.693,-0.0022314,-0.003072,-0.0054254,9.1524
0.694,-0.003419,-0.0033489,-0.0035185,8.8229
0.695,-0.0046429,-0.0036274,-0.0016111,8.4433
0.696,-0.005894,-0.003897,0.00027852,8.0157
0.697,-0.0071621,-0.0041478,0.002132,7.5425
0.698,-0.0084363,-0.0043705,0.0039315,7.0265
0.699,-0.0097045,-0.0045572,0.0056599,6.4706
0.7,-0.010954,-0.0047007,0.0073012,5.8779
0.701,-0.012172,-0.0047954,0.0088403,5.2517
0.702,-0.013344,-0.004837,0.010263,4.5958
0.703,-0.014456,-0.0048228,0.011558,3.9137
0.704,-0.015493,-0.0047515,0.012713,3.2094
0.705,-0.016442,-0.0046233,0.013721,2.4869
0.706,-0.017288,-0.0044401,0.014572,1.7502
0.707,-0.018018,-0.004205,0.015263,1.0036
0.708,-0.018619,-0.0039222,0.015789,0.2513
0.709,-0.019079,-0.0035972,0.016147,-0.50244
0.71,-0.019387,-0.0032366,0.016339,-1.2533
0.711,-0.019535,-0.0028472,0.016364,-1.9971
0.712,-0.019515,-0.0024369,0.016228,-2.7295
0.713,-0.019322,-0.0020134,0.015933,-3.4464
0.714,-0.018952,-0.0015849,0.015487,-4.1438
0.715,-0.018403,-0.0011592,0.014897,-4.8175
0.716,-0.017677,-0.00074391,0.014171,-5.4639
0.717,-0.016777,-0.00034592,0.013319,-6.0793
0.718,-0.01571,2.8422e-05,0.012352,-6.6601
0.719,-0.014482,0.00037368,0.011281,-7.2031
0.72,-0.013106,0.00068539,0.010118,-7.7051
0.721,-0.011593,0.00096012,0.0088756,-8.1634
0.722,-0.009959,0.0011956,0.007567,-8.5753
0.723,-0.0082203,0.0013905,0.0062049,-8.9384
0.724,-0.0063954,0.0015449,0.0048027,-9.2508
0.725,-0.0045044,0.0016598,0.0033734,-9.5106
0.726,-0.0025684,0.0017372,0.0019301,-9.7163
0.727,-0.00060911,0.0017799,0.00048579,-9.8669
0.728,0.001351,0.0017916,-0.00094706,-9.9613
0.729,0.0032895,0.0017767,-0.0023562,-9.9992
0.73,0.0051841,0.0017397,-0.0037299,-9.9803
0.731,0.0070131,0.0016859,-0.0050567,-9.9046
0.732,0.0087558,0.0016203,-0.006326,-9.7727
0.733,0.010393,0.001548,-0.0075275,-9.5852
0.734,0.011906,0.0014739,-0.0086518,-9.3433
0.735,0.01328,0.0014026,-0.00969,-9.0483
0.736,0.0145,0.001338,-0.010634,-8.7018
0.737,0.015555,0.0012836,-0.011476,-8.306
0.738,0.016436,0.0012421,-0.01221,-7.8629
0.739,0.017136,0.0012153,-0.01283,-7.3751
0.74,0.017651,0.0012044,-0.01333,-6.8455
0.741,0.017981,0.0012096,-0.013707,-6.2769
0.742,0.018127,0.0012304,-0.013958,-5.6727
0.743,0.018093,0.0012656,-0.01408,-5.0362
0.744,0.017886,0.0013132,-0.014072,-4.3712
0.745,0.017515,0.0013706,-0.013934,-3.6812
0.746,0.016991,0.0014351,-0.013666,-2.9704
0.747,0.016328,0.0015032,-0.013271,-2.2427
0.748,0.01554,0.0015716,-0.01275,-1.5023
0.749,0.014642,0.0016369,-0.012108,-0.75327
0.75,0.013653,0.0016958,-0.011351,-2.2044e-14
0.751,0.012589,0.0017453,-0.010483,0.75327
0.752,0.011469,0.0017831,-0.0095114,1.5023
0.753,0.010311,0.0018073,-0.0084449,2.2427
0.754,0.0091332,0.0018167,-0.007292,2.9704
0.755,0.0079519,0.0018109,-0.0060625,3.6812
0.756,0.0067839,0.0017906,-0.0047667,4.3712
0.757,0.0056444,0.0017573,-0.003416,5.0362
0.758,0.0045476,0.0017132,-0.002022,5.6727
0.759,0.0035056,0.0016617,-0.00059688,6.2769
0.76,0.0025295,0.001607,0.00084678,6.8455
0.761,0.001628,0.0015539,0.0022963,7.3751
0.762,0.0008085,0.001508,0.003739,7.8629
0.763,7.6144e-05,0.0014755,0.0051622,8.306
0.764,-0.00056561,0.0014626,0.0065537,8.7018
0.765,-0.0011151,0.001476,0.0079016,9.0483
0.766,-0.0015726,0.0015221,0.0091946,9.3433
0.767,-0.0019397,0.0016073,0.010422,9.5852
0.768,-0.0022196,0.0017373,0.011575,9.7727
0.769,-0.002417,0.0019172,0.012644,9.9046
0.77,-0.0025376,0.0021515,0.013622,9.9803
0.771,-0.0025878,0.0024432,0.014502,9.9992
0.772,-0.0025752,0.0027944,0.01528,9.9613
0.773,-0.0025076,0.0032058,0.015953,9.8669
0.774,-0.0023934,0.0036766,0.016517,9.7163
0.775,-0.0022409,0.0042046,0.016973,9.5106
0.776,-0.0020586,0.0047858,0.017321,9.2508
0.777,-0.0018546,0.0054148,0.017562,8.9384
0.778,-0.0016368,0.0060847,0.017701,8.5753
0.779,-0.0014125,0.0067871,0.017742,8.1634
0.78,-0.0011887,0.0075123,0.017691,7.7051
0.781,-0.00097127,0.0082494,0.017553,7.2031
0.782,-0.00076577,0.0089866,0.017337,6.6601
0.783,-0.00057681,0.0097113,0.017051,6.0793
0.784,-0.00040826,0.01041,0.016703,5.4639
0.785,-0.00026323,0.011071,0.016302,4.8175
0.786,-0.0001441,0.011679,0.015857,4.1438
0.787,-5.2524e-05,0.012221,0.015377,3.4464
0.788,1.0457e-05,0.012686,0.014871,2.7295
0.789,4.4398e-05,0.013062,0.014346,1.9971
0.79,4.9355e-05,0.013337,0.013811,1.2533
0.791,2.5817e-05,0.013504,0.013272,0.50244
0.792,-2.5368e-05,0.013555,0.012735,-0.2513
0.793,-0.00010307,0.013483,0.012205,-1.0036
0.794,-0.00020594,0.013286,0.011686,-1.7502
0.795,-0.00033246,0.012961,0.011181,-2.4869
0.796,-0.00048101,0.012508,0.01069,-3.2094
0.797,-0.00064989,0.01193,0.010215,-3.9137
0.798,-0.00083737,0.011232,0.0097547,-4.5958
0.799,-0.0010417,0.010419,0.0093063,-5.2517
0.8,-0.0012609,0.0094998,0.0088671,-5.8779
0.801,-0.0014933,0.008485,0.008433,-6.4706
0.802,-0.0017369,0.0073858,0.0079991,-7.0265
0.803,-0.0019897,0.0062152,0.0075596,-7.5425
0.804,-0.0022496,0.0049871,0.0071084,-8.0157
0.805,-0.0025141,0.0037164,0.006639,-8.4433
0.806,-0.0027809,0.0024184,0.0061444,-8.8229
0.807,-0.0030471,0.0011086,0.005618,-9.1524
0.808,-0.0033097,-0.00019757,0.0050531,-9.4299
0.809,-0.0035654,-0.001485,0.0044435,-9.6538
0.81,-0.0038105,-0.0027393,0.0037835,-9.8229
0.811,-0.0040411,-0.0039469,0.0030681,-9.9361
0.812,-0.004253,-0.0050954,0.0022931,-9.9929
0.813,-0.0044415,-0.0061738,0.0014555,-9.9929
0.814,-0.004602,-0.0071727,0.00055333,-9.9361
0.815,-0.0047295,-0.0080841,-0.00041425,-9.8229
0.816,-0.004819,-0.008902,-0.0014467,-9.6538
0.817,-0.0048655,-0.0096222,-0.0025421,-9.4299
0.818,-0.004864,-0.010242,-0.0036972,-9.1524
0.819,-0.00481,-0.010761,-0.0049074,-8.8229
0.82,-0.0046992,-0.01118,-0.0061668,-8.4433
0.821,-0.0045277,-0.011502,-0.0074683,-8.0157
0.822,-0.0042924,-0.011731,-0.0088035,-7.5425
0.823,-0.0039909,-0.011873,-0.010163,-7.0265
0.824,-0.0036218,-0.011934,-0.011536,-6.4706
0.825,-0.0031847,-0.011921,-0.012913,-5.8779
0.826,-0.0026802,-0.011843,-0.01428,-5.2517
0.827,-0.0021103,-0.011708,-0.015626,-4.5958
0.828,-0.0014784,-0.011526,-0.016938,-3.9137
0.829,-0.00078902,-0.011305,-0.018204,-3.2094
0.83,-4.8216e-05,-0.011054,-0.019411,-2.4869
0.831,0.00073661,-0.01078,-0.020546,-1.7502
0.832,0.0015567,-0.010492,-0.021599,-1.0036
0.833,0.0024021,-0.010196,-0.022556,-0.2513
0.834,0.0032617,-0.0098979,-0.023409,0.50244
0.835,0.0041232,-0.0096031,-0.024147,1.2533
0.836,0.0049737,-0.0093154,-0.024761,1.9971
0.837,0.0057995,-0.0090374,-0.025244,2.7295
0.838,0.0065863,-0.0087711,-0.02559,3.4464
0.839,0.00732,-0.008517,-0.025793,4.1438
0.84,0.0079862,-0.0082751,-0.025849,4.8175
0.841,0.0085709,-0.0080441,-0.025757,5.4639
0.842,0.0090608,-0.0078223,-0.025515,6.0793
0.843,0.0094434,-0.0076072,-0.025122,6.6601
0.844,0.0097072,-0.0073959,-0.024582,7.2031
0.845,0.0098424,-0.0071851,-0.023896,7.7051
0.846,0.0098405,-0.0069715,-0.023069,8.1634
0.847,0.009695,-0.0067517,-0.022106,8.5753
0.848,0.0094015,-0.0065225,-0.021013,8.9384
0.849,0.0089574,-0.0062811,-0.019798,9.2508
0.85,0.008363,-0.0060251,-0.018469,9.5106
0.851,0.0076204,-0.0057525,-0.017034,9.7163
0.852,0.0067343,-0.0054623,-0.015505,9.8669
0.853,0.0057119,-0.0051539,-0.013891,9.9613
0.854,0.0045627,-0.0048275,-0.012203,9.9992
0.855,0.0032982,-0.0044841,-0.010454,9.9803
0.856,0.0019321,-0.0041256,-0.0086543,9.9046
0.857,0.00048015,-0.0037542,-0.0068171,9.7727
0.858,-0.0010405,-0.0033732,-0.0049544,9.5852
0.859,-0.0026111,-0.0029859,-0.0030788,9.3433
0.86,-0.004212,-0.0025965,-0.0012031,9.0483
0.861,-0.0058225,-0.0022092,0.0006603,8.7018
0.862,-0.0074216,-0.0018284,0.0024988,8.306
0.863,-0.0089881,-0.0014584,0.0043002,7.8629
0.864,-0.010501,-0.0011037,0.0060522,7.3751
0.865,-0.01194,-0.00076807,0.0077431,6.8455
0.866,-0.013286,-0.00045509,0.0093614,6.2769
0.867,-0.014519,-0.00016772,0.010896,5.6727
0.868,-0.015624,9.176e-05,0.012337,5.0362
0.869,-0.016586,0.00032184,0.013673,4.3712
0.87,-0.017391,0.00052184,0.014896,3.6812
0.871,-0.018028,0.00069196,0.015997,2.9704
0.872,-0.018488,0.00083328,0.016967,2.2427
0.873,-0.018767,0.00094775,0.017801,1.5023
0.874,-0.01886,0.0010382,0.018492,0.75327
0.875,-0.018766,0.0011081,0.019035,-9.8096e-15
0.876,-0.018487,0.0011618,0.019426,-0.75327
0.877,-0.018027,0.001204,0.019662,-1.5023
0.878,-0.017391,0.0012399,0.019741,-2.2427
0.879,-0.01659,0.001275,0.019665,-2.9704
0.88,-0.015633,0.0013148,0.019432,-3.6812
0.881,-0.014533,0.0013646,0.019046,-4.3712
0.882,-0.013303,0.0014298,0.018511,-5.0362
0.883,-0.011959,0.001515,0.017831,-5.6727
0.884,-0.010518,0.0016245,0.017013,-6.2769
0.885,-0.0089967,0.0017614,0.016066,-6.8455
0.886,-0.0074123,0.0019285,0.014997,-7.3751
0.887,-0.0057829,0.0021271,0.013819,-7.8629
0.888,-0.0041263,0.0023576,0.012542,-8.306
0.889,-0.0024599,0.0026194,0.01118,-8.7018
0.89,-0.00080066,0.0029104,0.0097452,-9.0483
0.891,0.00083537,0.0032276,0.0082537,-9.3433
0.892,0.002433,0.0035669,0.0067203,-9.5852
0.893,0.0039782,0.003923,0.0051609,-9.7727
0.894,0.0054583,0.0042896,0.0035918,-9.9046
0.895,0.0068618,0.0046599,0.0020294,-9.9803
0.896,0.0081788,0.0050262,0.00048988,-9.9992
0.897,0.0094009,0.0053803,-0.0010105,-9.9613
0.898,0.010521,0.005714,-0.002456,-9.8669
0.899,0.011534,0.0060188,-0.0038318,-9.7163
0.9,0.012435,0.0062865,-0.0051235,-9.5106
0.901,0.013223,0.0065094,-0.0063181,-9.2508
0.902,0.013895,0.0066802,-0.0074036,-8.9384
0.903,0.014451,0.0067927,-0.0083694,-8.5753
0.904,0.014893,0.0068414,-0.0092065,-8.1634
0.905,0.015222,0.0068223,-0.0099075,-7.7051
0.906,0.015441,0.0067326,-0.010467,-7.2031
0.907,0.015554,0.0065711,-0.01088,-6.6601
0.908,0.015564,0.006338,-0.011145,-6.0793
0.909,0.015478,0.0060352,-0.011263,-5.4639
0.91,0.015298,0.0056661,-0.011234,-4.8175
0.911,0.015033,0.0052358,-0.011063,-4.1438
0.912,0.014685,0.0047509,-0.010753,-3.4464
0.913,0.014263,0.0042192,-0.010313,-2.7295
0.914,0.013771,0.00365,-0.0097501,-1.9971
0.915,0.013216,0.0030536,-0.0090741,-1.2533
0.916,0.012604,0.0024411,-0.008296,-0.50244
0.917,0.011941,0.0018243,-0.0074275,0.2513
0.918,0.011234,0.0012154,-0.0064812,1.0036
0.919,0.010487,0.00062665,-0.0054703,1.7502
0.92,0.0097085,7.0346e-05,-0.0044083,2.4869
0.921,0.0089037,-0.00044178,-0.003309,3.2094
0.922,0.0080791,-0.0008986,-0.002186,3.9137
0.923,0.0072411,-0.0012899,-0.0010526,4.5958
0.924,0.0063959,-0.0016067,7.825e-05,5.2517
0.925,0.00555,-0.0018411,0.0011944,5.8779
0.926,0.0047099,-0.0019871,0.0022844,6.4706
0.927,0.0038819,-0.0020401,0.0033378,7.0265
0.928,0.0030723,-0.0019975,0.0043454,7.5425
0.929,0.0022876,-0.0018582,0.005299,8.0157
0.93,0.0015339,-0.0016235,0.0061918,8.4433
0.931,0.00081709,-0.001296,0.0070182,8.8229
0.932,0.0001429,-0.00088059,0.0077742,9.1524
0.933,-0.00048338,-0.00038359,0.0084568,9.4299
0.934,-0.0010569,0.00018697,0.0090645,9.6538
0.935,-0.0015733,0.00082168,0.0095972,9.8229
0.936,-0.0020289,0.0015099,0.010056,9.9361
0.937,-0.0024208,0.0022399,0.010442,9.9929
0.938,-0.0027468,0.0029993,0.010759,9.9929
0.939,-0.0030058,0.0037752,0.01101,9.9361
0.94,-0.0031975,0.0045544,0.0112,9.8229
0.941,-0.0033227,0.0053236,0.011335,9.6538
0.942,-0.0033832,0.0060699,0.011418,9.4299
0.943,-0.0033819,0.006781,0.011457,9.1524
0.944,-0.0033229,0.0074452,0.011456,8.8229
0.945,-0.0032112,0.0080517,0.011421,8.4433
0.946,-0.0030529,0.0085911,0.011358,8.0157
0.947,-0.0028548,0.009055,0.011272,7.5425
0.948,-0.0026249,0.0094366,0.011167,7.0265
0.949,-0.0023716,0.0097306,0.011048,6.4706
0.95,-0.002104,0.0099332,0.010917,5.8779
0.951,-0.0018316,0.010042,0.010778,5.2517
0.952,-0.0015639,0.010057,0.010633,4.5958
0.953,-0.0013108,0.0099782,0.010483,3.9137
0.954,-0.0010817,0.0098084,0.010329,3.2094
0.955,-0.00088574,0.0095509,0.01017,2.4869
0.956,-0.00073148,0.0092106,0.010006,1.7502
0.957,-0.00062666,0.0087931,0.0098354,1.0036
0.958,-0.00057805,0.008305,0.0096555,0.2513
0.959,-0.00059123,0.0077534,0.0094639,-0.50244
0.96,-0.0006705,0.007146,0.0092577,-1.2533
0.961,-0.00081867,0.0064905,0.0090333,-1.9971
0.962,-0.001037,0.0057951,0.0087873,-2.7295
0.963,-0.0013251,0.0050674,0.0085157,-3.4464
0.964,-0.001681,0.004315,0.0082148,-4.1438
0.965,-0.0021008,0.0035451,0.0078806,-4.8175
0.966,-0.0025791,0.0027644,0.0075096,-5.4639
0.967,-0.003109,0.0019788,0.0070982,-6.0793
0.968,-0.0036819,0.0011936,0.0066433,-6.6601
0.969,-0.0042878,0.00041342,0.0061422,-7.2031
0.97,-0.0049158,-0.00035797,0.0055924,-7.7051
0.971,-0.0055537,-0.0011175,0.0049922,-8.1634
0.972,-0.0061886,-0.0018628,0.0043403,-8.5753
0.973,-0.0068073,-0.0025922,0.0036358,-8.9384
0.974,-0.007396,-0.0033045,0.0028785,-9.2508
0.975,-0.0079411,-0.0039991,0.002069,-9.5106
0.976,-0.0084292,-0.0046757,0.0012081,-9.7163
0.977,-0.0088477,-0.0053343,0.00029748,-9.8669
0.978,-0.0091846,-0.0059749,-0.0006607,-9.9613
0.979,-0.009429,-0.0065977,-0.0016637,-9.9992
0.98,-0.0095715,-0.0072026,-0.0027084,-9.9803
0.981,-0.0096042,-0.0077895,-0.0037909,-9.9046
0.982,-0.009521,-0.0083579,-0.0049071,-9.7727
0.983,-0.0093176,-0.0089067,-0.0060523,-9.5852
0.984,-0.008992,-0.0094347,-0.0072214,-9.3433
0.985,-0.0085439,-0.0099401,-0.008409,-9.0483
0.986,-0.0079756,-0.010421,-0.0096092,-8.7018
0.987,-0.0072914,-0.010873,-0.010816,-8.306
0.988,-0.0064975,-0.011295,-0.012023,-7.8629
0.989,-0.0056025,-0.011682,-0.013224,-7.3751
0.99,-0.0046167,-0.01203,-0.014411,-6.8455
0.991,-0.0035522,-0.012336,-0.015577,-6.2769
0.992,-0.0024225,-0.012594,-0.016716,-5.6727
0.993,-0.0012427,-0.012801,-0.01782,-5.0362
0.994,-2.8711e-05,-0.012952,-0.01888,-4.3712
0.995,0.0012026,-0.013044,-0.01989,-3.6812
0.996,0.002434,-0.013073,-0.020842,-2.9704
0.997,0.003648,-0.013036,-0.021728,-2.2427
0.998,0.0048271,-0.012932,-0.022539,-1.5023
0.999,0.0059544,-0.012759,-0.023269,-0.75327
1,0.0070134,-0.012516,-0.023909,-2.9392e-14
